,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
10,1379.4925857511666,110.94965090491816,37.40066310717174,604.6878304929329,642.0884936001048,-83.59940819139993,1569.2064759935333,1706.028025593638,"CLT, Glulam and Steel Column Hybrid",4210761.3274,3080.0,9627168.616887573,29.475329291509208,519.0525341834554,Office,13,Yes,5.0,11.0,2.0,2.0
0,4767.278203887003,177.73697211117212,139.2848849786347,359.83485086641787,499.11973584505245,516.2568874835281,5233.105098695409,5732.224834540461,RC Flat Slab,8011137.238,17920.0,29271339.692617893,56.07796066608365,295.155304651869,Education,14,No,8.0,10.0,4.0,4.0
1,3798.885064230443,142.84487225150994,113.86778809804983,294.1771738773263,408.04496197537617,371.58683439734426,4171.82410708487,4579.869069060248,PT RC Flat Slab,8489456.7052,17920.0,24201868.421050508,59.426196936238675,236.11887857260652,Education,14,No,8.0,10.0,4.0,4.0
2,3580.0725668140362,136.15963868640705,102.50758539919144,264.8313944267235,367.33897982591503,428.3282774472527,3932.24896920047,4299.587949026385,RC Rib Slab,8086957.0519,17920.0,21833277.83522432,56.60869936324927,222.5925038261004,Education,14,No,8.0,10.0,4.0,4.0
3,3953.0607047111675,151.60208381389117,105.73147168615186,273.15936695141016,378.89083863756207,588.5843591280857,4341.879942921467,4720.7707815590275,Two-way RC Slab,7675575.2539,17920.0,22469209.454977915,53.729026777121106,245.29067911264443,Education,14,No,8.0,10.0,4.0,4.0
4,3973.4622459024745,150.1788461045214,115.65021297372914,298.7815501085892,414.4317630823184,442.24057061494,4363.705484553611,4778.137247635929,One-Way Spanning RC,7685093.4036,17920.0,24589959.464951478,53.79565382543703,246.51234031133077,Education,14,No,8.0,10.0,4.0,4.0
5,3664.733963938869,134.26044916254278,107.68815242045474,278.2138825094701,385.902034929925,342.03009608935247,3976.681606553884,4362.5836414838095,Precast Hollowcore with In-situ RC Beams,7455396.2757,17920.0,22868171.555068634,52.187773929825305,224.825300250207,Education,14,No,8.0,10.0,4.0,4.0
6,4134.885848075382,254.90101178699206,101.99288355086696,263.54627493600947,365.53915848687643,-197.3315271166582,4532.361079197421,4897.900237684298,Non-Composite Rolled Steel with PCC Planks,11252847.2591,17920.0,21757830.74666551,78.76993081372852,257.3175786836579,Education,14,No,8.0,10.0,4.0,4.0
7,3719.5043048449243,243.48574180173014,71.46439184554171,184.69953569506987,256.1639275406116,-492.3457527883293,4107.322528800833,4363.486456341445,Composite Rolled Steel with Metal Decking,10787875.8786,17920.0,15544463.931377996,75.51513115030633,233.41728013120198,Education,14,No,8.0,10.0,4.0,4.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,17920.0,,,,Education,14,No,8.0,10.0,4.0,4.0
9,2731.2253668626513,387.01059497837207,46.866424054459166,2079.200990577351,2126.06741463181,-903.3610650969467,3228.569076492675,3407.3663586066464,Steel Frame with CLT Slabs,10493201.673,17920.0,10490191.763222974,73.45241171089485,184.26459197564563,Education,14,No,8.0,10.0,4.0,4.0
10,2796.7097895305524,436.8380548576577,58.76232594548444,3548.5019675529643,3607.2642934984488,-1078.5967584850355,3375.4330545176226,3604.7486760160727,"CLT, Glulam and Steel Column Hybrid",13726733.3967,17920.0,13051231.959402362,96.08713377671846,193.72322479321102,Education,14,No,8.0,10.0,4.0,4.0
0,2835.4934146803703,188.81550219228586,87.20701079327357,225.3224714476429,312.52948224091654,263.61411758327677,3196.5312546377863,3509.0607368787014,RC Flat Slab,5892719.293,11340.0,33738193.21650887,41.24903505116908,285.51854406428174,Residential,5,Yes,5.0,9.0,6.0,7.0
1,2573.8515506262675,179.41603950752483,80.56813403983965,208.17286433494723,288.74099837478695,220.8913560507372,2909.86010760548,3198.601105980267,PT RC Flat Slab,6197962.0855,11340.0,32432600.00882798,43.38573459832218,260.42732294566156,Residential,5,Yes,5.0,9.0,6.0,7.0
2,2413.824134586213,174.0905022616895,74.85475563450437,193.41401301465737,268.26876864916176,221.07617730108507,2734.661206656586,3002.929975305748,RC Rib Slab,6012722.9695,11340.0,31287428.52406327,42.08906078634819,244.863339280682,Residential,5,Yes,5.0,9.0,6.0,7.0
3,2545.755921387998,180.3820549005471,73.4558167306041,189.80026125098047,263.25607798158455,318.18929105688136,2879.943591939083,3143.1996699206675,Two-way RC Slab,5801637.6118,11340.0,31013410.921917338,40.611463282563065,257.5445374974997,Residential,5,Yes,5.0,9.0,6.0,7.0
4,2356.3473277805438,171.70438038195226,72.93628288305459,188.45819666714672,261.3944795502013,219.01561997858744,2671.2850653515216,2932.6795449017222,One-Way Spanning RC,5564752.7975,11340.0,30821669.6801122,38.95326958250351,238.99808950035495,Residential,5,Yes,5.0,9.0,6.0,7.0
5,2817.034437905711,186.2191589254794,85.99366779768967,222.18815273078428,308.18182052847396,245.12124136932138,3151.0873127138902,3459.2691332423633,Precast Hollowcore with In-situ RC Beams,6228907.9517,11340.0,33490915.62996153,43.602355662139765,281.7186656416252,Residential,5,Yes,5.0,9.0,6.0,7.0
6,2530.1544058360046,205.20074667548002,72.65961818577858,187.75569448541037,260.415312671189,49.8640418992842,2852.407338806578,3112.822651477767,Non-Composite Rolled Steel with PCC Planks,6997959.0309,11340.0,30858118.20671117,48.985713216017494,255.85476649229236,Residential,5,Yes,5.0,9.0,6.0,7.0
7,2631.127411828304,211.1868212296035,66.45744295861718,171.7427347561807,238.20017771479783,-106.46199990771504,2971.068508202168,3209.2686859169653,Composite Rolled Steel with Metal Decking,6902638.9172,11340.0,29539506.20213387,48.31847242066879,266.25987483446534,Residential,5,Yes,5.0,9.0,6.0,7.0
8,2750.540794387482,228.69688274259005,66.58437995640378,172.07619937616718,238.66057933257096,-147.6501737508913,3109.066404584004,3347.726983916574,Composite Cell Beams with Metal Decking,7572063.136,11340.0,29561516.042344544,53.00444195188102,278.84222632591576,Residential,5,Yes,5.0,9.0,6.0,7.0
9,2074.3823356455855,273.05947874594267,52.81005462381923,1010.1942848843493,1063.004339508168,-274.9588272739888,2455.909202612183,2650.014459551544,Steel Frame with CLT Slabs,6956875.0606,11340.0,26771291.356664784,48.698125424271105,220.8648437421917,Residential,5,Yes,5.0,9.0,6.0,7.0
10,1991.5131514408445,290.5508698917281,53.6901017132504,1571.8345037357099,1625.5246054489603,-357.78552971122036,2395.516352025102,2595.8448774740627,"CLT, Glulam and Steel Column Hybrid",6925772.1292,11340.0,26951635.289479468,48.48040490465801,215.51999620191887,Residential,5,Yes,5.0,9.0,6.0,7.0
0,5867.1379454191865,427.5703300876635,182.74060026721938,472.17580329445707,654.9164035616765,525.2908065755992,6651.536883089959,7306.453286651635,RC Flat Slab,11451999.7397,18480.0,77074162.427026,80.16399817804492,364.269528207143,Residential,3,Yes,7.0,11.0,6.0,10.0
1,5168.604109940179,401.15137592537855,164.57796772787805,425.2579249017225,589.8358926296005,418.2041870130924,5884.7795669415345,6474.615459571134,PT RC Flat Slab,11615578.4283,18480.0,73226850.82165685,81.30904899820413,322.8402930703322,Residential,3,Yes,7.0,11.0,6.0,10.0
2,4697.8229640826075,386.0218946275334,146.61521451174394,378.8563766037109,525.471591115455,437.1318100678731,5369.703340905143,5895.174932020597,RC Rib Slab,10986391.8788,18480.0,69661142.2369827,76.9047431518868,294.7298746784107,Residential,3,Yes,7.0,11.0,6.0,10.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,18480.0,0.0,0.0,,Residential,3,Yes,7.0,11.0,6.0,10.0
4,4849.2922134744285,391.0786740849719,151.81396109613067,392.28582630009,544.0997873962208,440.2857108639728,5535.512543686292,6079.612331082512,One-Way Spanning RC,10609554.8023,18480.0,70694176.82901187,74.26688361575074,303.5594928193746,Residential,3,Yes,7.0,11.0,6.0,10.0
5,5055.546066779577,394.83250831625367,158.91945246767688,410.6407965594244,569.5602490271013,404.06187407392144,5724.202166323589,6293.762415350691,Precast Hollowcore with In-situ RC Beams,11034714.7405,18480.0,72106097.61819144,77.24300318341119,313.93101566596323,Residential,3,Yes,7.0,11.0,6.0,10.0
6,5124.250640479575,437.74562753415796,153.70184879464335,397.18010457165775,550.8819533663011,163.15599038897017,5809.09454749128,6359.976500857579,Non-Composite Rolled Steel with PCC Planks,12440414.0163,18480.0,71093316.65371257,87.08289811435363,319.05722108255594,Residential,3,Yes,7.0,11.0,6.0,10.0
7,4956.18318446505,445.4309375062836,132.23834916000357,341.751273492628,473.9896226526317,-99.12266905895049,5654.4506832820525,6128.440305934684,Composite Rolled Steel with Metal Decking,12579727.9566,18480.0,66806350.325121,88.05809569646722,310.74181704429213,Residential,3,Yes,7.0,11.0,6.0,10.0
8,5051.047540871308,458.22203485550034,132.46221684610643,342.3335057619945,474.7957226081011,-124.29938841734108,5763.46167868032,6238.257401288421,Composite Cell Beams with Metal Decking,13199790.8934,18480.0,66847496.13836092,92.3985362537664,316.8755527561735,Residential,3,Yes,7.0,11.0,6.0,10.0
9,4307.222791255608,568.2262339789706,114.94325157640355,1811.5013554443913,1926.4446070207953,-435.68964422052557,5105.741042453575,5526.093906355104,Steel Frame with CLT Slabs,12962605.8328,18480.0,63378699.39551081,90.7382408297644,281.1947664114361,Residential,3,Yes,7.0,11.0,6.0,10.0
10,4054.7781608196146,579.14367690731,115.85533074636834,2711.113706522065,2826.9690372684336,-524.357967247485,4870.93622023703,5299.476105505463,"CLT, Glulam and Steel Column Hybrid",13554957.4251,18480.0,63565261.34234657,94.88470197587792,268.7132533664994,Residential,3,Yes,7.0,11.0,6.0,10.0
0,1943.7592186706422,80.9222962602499,61.48854543116064,158.89692571852612,220.38547114968674,176.77022530621858,2143.1408209235674,2363.526292073254,RC Flat Slab,3532174.2897,6912.0,14098096.95364809,24.72522002814102,313.63802675805965,Education,3,No,6.0,12.0,8.0,4.0
1,1464.8207736108518,63.56183837070777,48.08674671096382,124.2772767642174,172.36402347518123,118.45523963427809,1618.01494905734,1790.378972532521,PT RC Flat Slab,3616082.4325,6912.0,11357060.795553776,25.312577027389473,237.74993143586943,Education,3,No,6.0,12.0,8.0,4.0
2,1139.0835633058505,52.5668768710028,37.0492700768177,95.76516623388466,132.81443631070235,109.40370354214244,1261.3438404886208,1394.1582767993232,RC Rib Slab,3117595.3411,6912.0,9149660.973531,21.82316738759124,185.64337498209085,Education,3,No,6.0,12.0,8.0,4.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,6912.0,0.0,0.0,,Education,3,No,6.0,12.0,8.0,4.0
4,1197.5253783745939,54.76827259951172,38.224766380254266,98.80171902964727,137.02648540990157,123.8406528333655,1325.4249672955227,1462.4514527054241,One-Way Spanning RC,3023305.3603,6912.0,9381161.22387548,21.163137522246153,194.81888090534852,Education,3,No,6.0,12.0,8.0,4.0
5,1446.5584986502636,61.91072732911945,45.8687428103631,118.54770881432981,164.4164516246929,123.41180308754876,1579.7690716286143,1744.185523253307,Precast Hollowcore with In-situ RC Beams,3342097.0274,6912.0,10919214.707665456,23.394679191823826,231.9392000608273,Education,3,No,6.0,12.0,8.0,4.0
6,1403.9696557588445,90.8228272094512,38.87598961912026,100.49702118333984,139.37301080246007,-55.42076600151686,1543.4130383688987,1682.7860491713586,Non-Composite Rolled Steel with PCC Planks,4228229.6379,6912.0,9513649.815796783,29.597607465417006,227.57677167741838,Education,3,No,6.0,12.0,8.0,4.0
7,1202.3648805951632,77.73155059849384,27.644380145741977,71.48599559804474,99.13037574378673,-140.8771449516113,1330.310001227964,1429.440376971751,Composite Rolled Steel with Metal Decking,3808902.4009,6912.0,7267302.187852419,26.66231680597356,196.32122656740995,Education,3,No,6.0,12.0,8.0,4.0
8,1342.532827920014,97.14399797713843,28.176957914862594,72.8678005505377,101.04475846540028,-186.73391792041022,1491.7003212831091,1592.745079748509,Composite Cell Beams with Metal Decking,4544096.1428,6912.0,7371514.142560771,31.808672999890483,220.41507440436914,Education,3,No,6.0,12.0,8.0,4.0
9,972.4018862818094,146.6639578319123,18.771940501350397,687.6271202105684,706.3990607119185,-322.6949837655463,1157.206394198313,1228.0678402313324,Steel Frame with CLT Slabs,4491111.1322,6912.0,5476503.234263878,31.43777792531991,171.96819619844229,Education,3,No,6.0,12.0,8.0,4.0
10,796.0416592622215,153.94596640988956,19.315944220877473,1306.0693092905713,1325.3852535114488,-382.7705362669941,992.6685295368447,1068.8618470482938,"CLT, Glulam and Steel Column Hybrid",4987855.493,6912.0,5585753.432796263,34.91498845124884,148.66659693114778,Education,3,No,6.0,12.0,8.0,4.0
0,542.1840970178678,28.75791513888394,18.90795928390435,48.889426626546644,67.79738591045101,48.01509359532584,604.4075435030521,672.204929413503,RC Flat Slab,1442909.1403,1800.0,5134298.519614386,10.100363982238427,341.3932819362725,Healthcare,1,No,5.0,9.0,4.0,10.0
1,467.98475221497637,26.101059142912952,16.93216601135941,43.78553938499984,60.71770539635926,37.3809996883707,523.1027409946031,583.8204463909623,PT RC Flat Slab,1486864.5458,1800.0,4741691.80872617,10.408051820949478,296.3948848975292,Healthcare,1,No,5.0,9.0,4.0,10.0
2,427.9864414292391,24.874278536512126,15.249422027545354,39.43865974474496,54.688081772290325,41.48235988606718,479.37256713206466,534.060648904355,RC Rib Slab,1446841.3845,1800.0,4409380.671966973,10.127889691191001,271.944698235142,Healthcare,1,No,5.0,9.0,4.0,10.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,1800.0,0.0,0.0,,Healthcare,1,No,5.0,9.0,4.0,10.0
4,428.36076464528946,24.90627754484076,15.200320490393526,39.311820205157524,54.51214069555106,42.47644967674861,479.79109955726864,534.3032402528197,One-Way Spanning RC,1390509.6922,1800.0,4399623.784306401,9.733567845628352,271.958148557165,Healthcare,1,No,5.0,9.0,4.0,10.0
5,490.1667253812966,26.602644057380722,17.1639567890129,44.384303440537934,61.548260229550834,41.06623150933745,542.6432124098319,604.1914726393827,Precast Hollowcore with In-situ RC Beams,1465183.0538,1800.0,4787750.582229101,10.25628137660576,307.1663854369098,Healthcare,1,No,5.0,9.0,4.0,10.0
6,446.63727028751345,30.335240759196274,14.993330824352507,38.77934484449517,53.77267566884768,5.6630575853805,497.3104083922398,551.0830840610876,Non-Composite Rolled Steel with PCC Planks,1610000.1001,1800.0,4359696.25127027,11.270000700479228,282.54467171817726,Healthcare,1,No,5.0,9.0,4.0,10.0
7,452.16461721203103,30.858462037402838,13.408054419166302,34.68575058509714,48.09380500426344,-22.543538006955462,505.33447921847386,553.4282842227374,Composite Rolled Steel with Metal Decking,1592811.9173,1800.0,4045836.4952544724,11.149683421216507,286.93564591093906,Healthcare,1,No,5.0,9.0,4.0,10.0
8,478.50091129320725,34.48531978120343,13.5043835703696,34.935715129933804,48.4400987003034,-30.86273003942118,535.646548366188,584.0866470664913,Composite Cell Beams with Metal Decking,1733705.6038,1800.0,4065064.537164985,12.13593922627088,304.3236042180327,Healthcare,1,No,5.0,9.0,4.0,10.0
9,386.50713467379194,47.255357265233926,11.277038050185944,195.6023023223278,206.87934037251372,-64.63763969122364,453.2314713648909,494.6062245814413,Steel Frame with CLT Slabs,1780180.7287,1800.0,3627173.2202778594,12.461265101222734,258.7181869256187,Healthcare,1,No,5.0,9.0,4.0,10.0
10,348.6449901274953,49.44145894180261,11.354908531084705,334.8338513505099,346.18875988159436,-80.13923433797585,418.46308775812065,460.87923963971514,"CLT, Glulam and Steel Column Hybrid",1898227.742,1800.0,3642922.4714224194,13.28759419368157,239.86148997322346,Healthcare,1,No,5.0,9.0,4.0,10.0
0,3566.4697679229625,134.97208792923934,103.94613616030033,268.5415668597156,372.48770302001594,392.4075029206954,3916.9314163106865,4289.419119330703,RC Flat Slab,7089501.3713,14700.0,22176066.23456293,49.62650959943464,269.83387251089255,Healthcare,14,No,5.0,7.0,5.0,6.0
1,3161.0924508078897,119.33326672606933,94.55744337784618,244.28860984592444,338.8460532237706,311.9283886254734,3471.854504204831,3810.7005574286013,PT RC Flat Slab,7458379.822,14700.0,20182581.06789398,52.208658753755635,239.73218795636643,Healthcare,14,No,5.0,7.0,5.0,6.0
2,3085.383872753715,117.32478118509789,88.17701584186669,227.80663111413443,315.983646956001,370.56461647619466,3388.8423216811234,3704.8259686371252,RC Rib Slab,7658100.7028,14700.0,18788620.953733694,53.606704919703255,234.1802058912127,Healthcare,14,No,5.0,7.0,5.0,6.0
3,3126.5532194357274,120.28144945799846,84.73514410632758,218.9155565861646,303.6507006924921,448.71687579843746,3434.650514661428,3738.301215353922,Two-way RC Slab,6849578.5048,14700.0,18114806.82278895,47.94704953385697,236.91139892484932,Healthcare,14,No,5.0,7.0,5.0,6.0
4,3049.8887845643517,116.08851229314305,87.19004515700621,225.25707941951225,312.4471245765185,366.1430547043947,3349.975625142282,3662.422749718801,One-Way Spanning RC,6997425.6386,14700.0,18596547.46416855,48.98197947028891,231.2216057559572,Healthcare,14,No,5.0,7.0,5.0,6.0
5,3784.9195532768235,138.94165812312923,110.1611772998893,284.596317940621,394.75749524051037,374.84875656310993,4116.495017108939,4511.25251234945,Precast Hollowcore with In-situ RC Beams,7528698.1262,14700.0,23333260.23678737,52.70088688314931,283.6187689790536,Healthcare,14,No,5.0,7.0,5.0,6.0
6,3168.8240494116703,196.66896037320078,77.68943316457579,200.74862792033775,278.4380610849135,-117.45987653932961,3491.512687295495,3769.950748380409,Non-Composite Rolled Steel with PCC Planks,9879009.869,14700.0,16651692.055975169,69.15306908291208,242.22216029785085,Healthcare,14,No,5.0,7.0,5.0,6.0
7,3499.869296784675,210.28786355801392,72.93682288368922,188.48394515371575,261.4207680374049,-330.3913791366428,3858.520517048111,4119.941285085516,Composite Rolled Steel with Metal Decking,10037960.5845,14700.0,15761404.461365573,70.26572409169887,267.2643701455653,Healthcare,14,No,5.0,7.0,5.0,6.0
8,3586.7924992422154,234.97403699684529,69.9925619559847,180.88738562314316,250.87994757912784,-408.8287338363443,3965.3541579562416,4216.23410553537,Composite Cell Beams with Metal Decking,10876996.624,14700.0,15146709.691547355,76.13897636775968,274.93150573632664,Healthcare,14,No,5.0,7.0,5.0,6.0
9,2633.0154635893723,304.3043332933528,52.424707708035484,1494.5935699659876,1547.0182776740232,-587.7332111876034,3055.111619351479,3250.509101918469,Steel Frame with CLT Slabs,9843747.6909,14700.0,11596860.733680986,68.90623383664095,212.5182213053143,Healthcare,14,No,5.0,7.0,5.0,6.0
10,2610.609760564792,330.7678998488299,58.553599900078616,2381.7138180806032,2440.2674179806822,-695.4211110405816,3075.434039954093,3297.5725939347744,"CLT, Glulam and Steel Column Hybrid",9894481.047,14700.0,12832479.484252483,69.2613673287059,213.92485763828566,Healthcare,14,No,5.0,7.0,5.0,6.0
0,1376.5147880698141,53.97728290179418,42.45844916520031,109.703701111744,152.16215027694435,126.99379729816887,1514.1245663896623,1666.2867166666067,RC Flat Slab,2397142.8062,4800.0,9318109.542117218,16.77999964344868,318.93845125689813,Education,5,No,5.0,12.0,8.0,2.0
1,1027.7395698152075,41.39826073359968,32.585543393378444,84.19992067782759,116.78546407120606,86.33235863906908,1131.7581512190804,1248.5436152902864,PT RC Flat Slab,2434278.8997,4800.0,7304674.773382647,17.039952298221223,239.33293823277117,Education,5,No,5.0,12.0,8.0,2.0
2,804.1342165031793,33.93549793731799,24.88193320828532,64.29988443218221,89.18181764046753,82.13813396983036,886.9807952227153,976.1626128631826,RC Rib Slab,2140895.9413,4800.0,5772614.681092351,14.986271589215319,187.90980558581887,Education,5,No,5.0,12.0,8.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,4800.0,0.0,0.0,,Education,5,No,5.0,12.0,8.0,2.0
4,769.9505847423278,32.62652232261037,23.700788618342113,61.24874093108697,84.9495295494291,81.55197283525554,849.3917913019218,934.3413208513509,One-Way Spanning RC,2017429.3668,4800.0,5505940.69265242,14.1220055679158,179.89870768121617,Education,5,No,5.0,12.0,8.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,4800.0,0.0,0.0,,Education,5,No,5.0,12.0,8.0,2.0
6,1010.1194726714834,65.89759249246728,25.74583003957077,66.5425768742509,92.28840691382172,-52.89361508360284,1109.4483905910142,1201.7367975048362,Non-Composite Rolled Steel with PCC Planks,3019019.1718,4800.0,5911713.887998129,21.13313420242743,235.5378176653004,Education,5,No,5.0,12.0,8.0,2.0
7,849.3031919325952,53.42567858182573,18.024544873136012,46.59755825375376,64.62210312688978,-103.96568704988373,937.2368748256824,1001.8589779525724,Composite Rolled Steel with Metal Decking,2642677.8337,4800.0,4370314.7139443625,18.498744836185328,199.11158742955578,Education,5,No,5.0,12.0,8.0,2.0
8,964.7660104267552,69.170832905916,18.53927667619912,47.93208538875838,66.47136206495753,-141.1535824464871,1070.0622660355757,1136.5336281005332,Composite Cell Beams with Metal Decking,3239580.0516,4800.0,4472970.647406257,22.677060361350392,227.65402633269292,Education,5,No,5.0,12.0,8.0,2.0
9,711.5971809790988,103.47620696389168,12.260834861494596,475.50130701738027,487.7621418788748,-235.58919361908696,841.8741665852887,888.290742714928,Steel Frame with CLT Slabs,3181937.7082,4800.0,3205367.5357994037,22.273563957129785,180.03077719633717,Education,5,No,5.0,12.0,8.0,2.0
10,595.3067211231371,108.97858725026745,13.038686392611183,924.5304597101227,937.5691461027336,-277.141905369697,735.1521710620759,786.80643716481,"CLT, Glulam and Steel Column Hybrid",3554613.4573,4800.0,3362842.7920983676,24.882294200954533,158.3405135964647,Education,5,No,5.0,12.0,8.0,2.0
0,3974.2765167307402,148.63080440015625,118.791598839642,306.89681757707507,425.688416416717,393.0570493645238,4363.56258493359,4789.251001350308,RC Flat Slab,6523849.2993,14256.0,25096721.267396748,45.66694509532468,309.28938903120894,Residential,11,No,6.0,12.0,9.0,2.0
1,3036.9176319914327,114.14151988317518,93.20041984168442,240.78945007117372,333.9898699128581,268.76327036326836,3335.406007859399,3669.3958777722573,PT RC Flat Slab,6607616.1588,14256.0,19800473.09651231,46.25331311137912,237.2095483284777,Residential,11,No,6.0,12.0,9.0,2.0
2,2283.9654961212163,87.81238216685904,69.0337120113958,178.36178950609633,247.39550151749214,226.39821801017047,2510.268530356817,2757.6640318743084,RC Rib Slab,5728013.088,14256.0,14873604.076333448,40.09609161587828,178.89763060975693,Residential,11,No,6.0,12.0,9.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,14256.0,0.0,0.0,,Residential,11,No,6.0,12.0,9.0,2.0
4,2398.450981317274,92.08475113074414,71.4780088346489,184.67591940222954,256.15392823687847,252.42622633589082,2635.785660880246,2891.939589117123,One-Way Spanning RC,5537945.8701,14256.0,15356069.678788299,38.76562109051972,187.6088160753904,Residential,11,No,6.0,12.0,9.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,14256.0,0.0,0.0,,Residential,11,No,6.0,12.0,9.0,2.0
6,2936.523638788247,180.99983997215756,73.32752228635191,189.48480250810908,262.812324794461,-146.29466077412252,3214.256269201441,3477.068593995901,Non-Composite Rolled Steel with PCC Planks,8320059.0516,14256.0,15764444.31431467,58.2404133610024,229.55223643114783,Residential,11,No,6.0,12.0,9.0,2.0
7,2473.738820329067,150.98473739690323,49.26957808263834,127.34304843782273,176.61262652046108,-327.89671556567083,2722.3413937292394,2898.9540202497005,Composite Rolled Steel with Metal Decking,7214223.2088,14256.0,10874583.697757712,50.499562461556174,194.50343407623427,Residential,11,No,6.0,12.0,9.0,2.0
8,2774.722702970016,190.7260499751504,50.88100692706813,131.51784896880375,182.3988558958719,-418.02957990745887,3067.872471004994,3250.271326900866,Composite Cell Beams with Metal Decking,8774355.2174,14256.0,11198958.897388572,61.42048652196447,219.50708175694155,Residential,11,No,6.0,12.0,9.0,2.0
9,1965.5573738575922,284.4806127771135,31.820925629444833,1400.3285785876965,1432.1495042171414,-672.0870289094098,2324.236532367966,2445.5897063098782,Steel Frame with CLT Slabs,8456964.1282,14256.0,7402806.059321724,59.198748897555404,167.1882211886589,Residential,11,No,6.0,12.0,9.0,2.0
10,1674.8481041838054,297.8529214761548,33.9058517440582,2523.195163669357,2557.101015413415,-775.4498686586219,2057.226154966588,2192.175746380004,"CLT, Glulam and Steel Column Hybrid",9420115.932,14256.0,7823320.715850353,65.94081152403916,148.93146510175555,Residential,11,No,6.0,12.0,9.0,2.0
