,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
0,6813.6559681059325,255.9321583151941,200.57094906198208,518.1814076773061,718.7523567392882,729.9395667469731,7481.672275691751,8200.424632431037,RC Flat Slab,12980636.6886,35280.0,42332944.98011741,90.86445682049884,214.6410638467191,Office,14,No,5.0,8.0,7.0,9.0
1,5901.880320640148,223.13135337913988,177.44823407864803,458.45059897718824,635.8988330558362,580.857737156509,6482.6308444656015,7118.529677521438,PT RC Flat Slab,14359604.8251,35280.0,37777916.929085046,100.51723377569598,186.59716775060366,Office,14,No,5.0,8.0,7.0,9.0
2,5631.907743024158,213.77595836401574,165.94386835232433,428.7324162763022,594.6762846286267,610.8729951068732,6186.369187938901,6781.045472567527,RC Rib Slab,13781073.3788,35280.0,35295273.517372586,96.46751365148253,178.08494052126937,Office,14,No,5.0,8.0,7.0,9.0
3,5899.022640581909,227.6821888829801,158.30435442377149,408.99795406642926,567.3023084902007,884.0275844182232,6480.849649850021,7048.151958340221,Two-way RC Slab,12090800.6512,35280.0,33720422.36643668,84.63560455809785,186.09652081655665,Office,14,No,5.0,8.0,7.0,9.0
4,5372.1140820929995,204.893222194091,156.85502536490233,405.2540339938411,562.1090593587435,608.204724581162,5901.74085831085,6463.849917669594,One-Way Spanning RC,12246516.0126,35280.0,33439711.083506472,85.72561208834645,169.71276843535136,Office,14,No,5.0,8.0,7.0,9.0
5,7158.595006201437,260.6991092838005,208.0652135617446,537.5406602350632,745.6058737968079,704.2281889911792,7765.313735343197,8510.919609140006,Precast Hollowcore with In-situ RC Beams,14373557.6894,35280.0,43791022.84094699,100.61490382583456,222.9571609741789,Office,14,No,5.0,8.0,7.0,9.0
6,6112.954744214404,384.5599137472598,149.91309563677487,387.3898456878188,537.3029413245937,-320.8520538884327,6705.8063293510995,7243.109270675692,Non-Composite Rolled Steel with PCC Planks,18684323.9157,35280.0,32032771.19264096,130.79026740979086,193.78108267462838,Office,14,No,5.0,8.0,7.0,9.0
7,6569.103070467567,414.110539821179,126.50522044127891,326.9545041750027,453.4597246162815,-862.4654695581545,7239.388486349451,7692.848210965734,Composite Rolled Steel with Metal Decking,19360303.9887,35280.0,27640291.429128647,135.52212792059316,209.03941650425296,Office,14,No,5.0,8.0,7.0,9.0
8,6915.741496684675,472.3133289209321,124.99576842412466,323.0745285089305,448.0702969330552,-1011.7467220226398,7643.909368832162,8091.979665765218,Composite Cell Beams with Metal Decking,21544479.2511,35280.0,27314088.643241655,150.81135475774806,220.93879602012214,Office,14,No,5.0,8.0,7.0,9.0
9,4332.921716139544,617.2403068121429,77.12726586000909,3461.2263841475046,3538.3536500075134,-1432.5800805648091,5130.937582320414,5425.401324071045,Steel Frame with CLT Slabs,17561525.4109,35280.0,17480381.843385864,122.93067787647132,148.91916837292757,Office,14,No,5.0,8.0,7.0,9.0
10,4110.040774056043,689.3787017581144,81.54211601998259,5529.170451762512,5610.712567782494,-1749.0746522262382,5001.203856888054,5322.775515870551,"CLT, Glulam and Steel Column Hybrid",18185032.0562,35280.0,18387360.12377838,127.29522439329396,145.36562021772528,Office,14,No,5.0,8.0,7.0,9.0
0,11314.424217649534,617.0896894225847,327.43552260821957,845.9494549085628,1173.384977516782,1308.431594000049,12614.857001585882,13788.241979102666,RC Flat Slab,22216465.4143,53760.0,104816312.05718656,155.51525790028995,237.54412685056124,Office,11,Yes,8.0,8.0,10.0,7.0
1,9635.665004292328,551.5314554963363,288.306474766475,744.8709408613337,1033.1774156278088,979.1033038876469,10770.855424925896,11804.032840553708,PT RC Flat Slab,24052975.6476,53760.0,96347637.1587053,168.37082953291232,203.482631221332,Office,11,Yes,8.0,8.0,10.0,7.0
2,10147.0123420502,572.5943180059454,293.4680114646465,758.2042696395216,1051.6722811041682,1186.996508487073,11332.458748987918,12384.131030092089,RC Rib Slab,23546645.2041,53760.0,97390443.88899639,164.82651642904858,213.86319318111913,Office,11,Yes,8.0,8.0,10.0,7.0
3,9865.238227845977,565.518692606888,279.06719907048455,721.0039594310557,1000.07115850154,1256.4316567275446,11025.520466901025,12025.591625402569,Two-way RC Slab,20155211.8904,53760.0,94687077.28392267,141.0864832330793,207.7121828521969,Office,11,Yes,8.0,8.0,10.0,7.0
4,11098.406147950654,608.4179379759992,325.68235461149686,841.4206553144454,1167.1030099259424,1213.8040182328068,12377.908602319503,13545.011612245447,One-Way Spanning RC,22393637.1606,53760.0,104528438.2704831,156.7554601243324,233.1596737805773,Office,11,Yes,8.0,8.0,10.0,7.0
5,10384.53653014089,568.228246303091,307.7485237547307,795.0938195195207,1102.842343274251,951.8051286461674,11460.47683225389,12563.319175528144,Precast Hollowcore with In-situ RC Beams,22119999.9074,53760.0,100366990.5628989,154.83999935166543,216.05872082599615,Office,11,Yes,8.0,8.0,10.0,7.0
6,9815.933256580687,732.5972832488012,258.4079138960902,667.7143365273043,926.1222504233948,-132.38541719415952,10936.441668895179,11862.563919318574,Non-Composite Rolled Steel with PCC Planks,28338258.3015,53760.0,90575395.3997715,198.36780811060902,207.1207119978755,Office,11,Yes,8.0,8.0,10.0,7.0
7,10604.044851983492,816.5589682483455,222.48724259465374,574.9852420959338,797.4724846905875,-1072.9041791915245,11866.526563264744,12663.999047955334,Composite Rolled Steel with Metal Decking,29964766.4433,53760.0,83445624.8330676,209.75336510289085,224.63318319136226,Office,11,Yes,8.0,8.0,10.0,7.0
8,11492.145334806482,947.0852207667283,224.15397234420178,579.3323779382368,803.4863502824386,-1393.8582304716165,12892.989076035725,13696.475426318168,Composite Cell Beams with Metal Decking,34696731.1052,53760.0,83757585.64709564,242.87711773671577,244.34274914011237,Office,11,Yes,8.0,8.0,10.0,7.0
9,7536.161030927251,1167.8327286619651,151.888936094605,5777.220931437702,5929.109867532303,-2103.651568866809,9049.291052684015,9623.408055792268,Steel Frame with CLT Slabs,27658670.9345,53760.0,68891271.06879847,193.61069654156339,171.92897599005914,Office,11,Yes,8.0,8.0,10.0,7.0
10,7251.973241615918,1251.2742740104309,162.0938475484302,8702.801344478106,8864.89519202654,-2472.6906048118585,8886.286940199245,9512.876980225787,"CLT, Glulam and Steel Column Hybrid",34235910.5436,53760.0,70947354.94658704,239.65137380512502,169.75331685275987,Office,11,Yes,8.0,8.0,10.0,7.0
0,4032.285996849075,216.58366593993895,119.98021583401278,309.9735283412489,429.95374417526165,412.6636311389714,4492.966214376607,4922.919958551869,RC Flat Slab,8213984.3261,16940.0,37595872.3047726,57.497890282518796,268.6224382915659,Healthcare,10,Yes,5.0,7.0,11.0,4.0
1,3539.807676630498,196.8200233608478,107.64132061847677,278.09958143574084,385.7409020542176,329.74537047150045,3951.332079597376,4337.072981651592,PT RC Flat Slab,8595571.756,16940.0,34789941.55010286,60.16900229167219,236.80643930868052,Healthcare,10,Yes,5.0,7.0,11.0,4.0
2,3512.694526668562,197.06993660241136,103.19999467466417,266.62670766136154,369.82670233602573,385.0756115046423,3922.1989961876398,4292.025698523666,RC Rib Slab,8595399.031,16940.0,33916776.10097982,60.16779321689803,235.08658733202702,Healthcare,10,Yes,5.0,7.0,11.0,4.0
3,3541.370424775023,199.62193671468196,99.17156117078919,256.22042141190803,355.39198258269727,465.4794394072095,3954.3160520123324,4309.708034595028,Two-way RC Slab,7697909.0296,16940.0,33119413.644246984,53.88536320747531,236.61165379101578,Healthcare,10,Yes,5.0,7.0,11.0,4.0
4,3466.351347254649,195.4325006744692,101.89615870667704,263.2586266710322,365.1547853777093,379.5451201384539,3871.427796633875,4236.582582011585,One-Way Spanning RC,7868671.7527,16940.0,33657692.947877556,55.08070226924092,231.78916758578018,Healthcare,10,Yes,5.0,7.0,11.0,4.0
5,4244.897258944749,220.0471342041532,125.89127414676355,325.24302820528453,451.13430235204805,394.6074718675148,4684.094091982106,5135.228394334154,Precast Hollowcore with In-situ RC Beams,8682640.3815,16940.0,38657725.66999013,60.77848267071888,280.09873522153634,Healthcare,10,Yes,5.0,7.0,11.0,4.0
6,3476.3207266246923,262.7348559883372,90.75872847013645,234.51815982651607,325.2768882966525,-68.31253539279649,3886.7754881622463,4212.052376458898,Non-Composite Rolled Steel with PCC Planks,10508629.507,16940.0,31297074.961955007,73.5604065487872,233.78606226157225,Healthcare,10,Yes,5.0,7.0,11.0,4.0
7,3871.8594918050444,279.8751542877476,87.14132173033406,225.18717184630123,312.3284935766353,-297.9161709153293,4325.154995266347,4637.483488842981,Composite Rolled Steel with Metal Decking,10629342.2791,16940.0,30582947.940188307,74.40539595338583,259.714308808721,Healthcare,10,Yes,5.0,7.0,11.0,4.0
8,3991.968573808152,306.81941072484375,84.97492337724945,219.60042651480404,304.5753498920535,-378.15114877032556,4468.9715208655725,4773.546870757625,Composite Cell Beams with Metal Decking,11619538.1949,16940.0,30138633.16168923,81.3367673644912,268.61324015525764,Healthcare,10,Yes,5.0,7.0,11.0,4.0
9,2974.7609249985194,381.04668795703907,65.52125715605983,1593.154296564952,1658.6755537210115,-571.4899367374298,3497.1133273726223,3739.8051909815035,Steel Frame with CLT Slabs,10605779.925,16940.0,26323586.664331324,74.24045947523688,210.8237182318689,Healthcare,10,Yes,5.0,7.0,11.0,4.0
10,2863.682743042844,408.8190944364806,68.03870260530707,2512.436566154428,2580.475268759734,-696.159998025393,3424.087180514939,3680.808401274674,"CLT, Glulam and Steel Column Hybrid",10513071.4102,16940.0,26829554.495153613,73.59149987125214,206.47453839351775,Healthcare,10,Yes,5.0,7.0,11.0,4.0
0,3348.6086660169276,218.42288567980063,100.68618202906376,260.14881910125473,360.8350011303185,346.2154562141911,3770.01295780296,4130.847958933278,RC Flat Slab,7130393.3174,15092.0,38420593.494733065,49.91275322214576,253.10931029850954,Education,6,Yes,7.0,7.0,4.0,11.0
1,3079.39498457745,208.44956469118642,94.51555997193563,244.2088118001785,338.72437177211407,291.7423417227127,3474.8582085516864,3813.5825803237985,PT RC Flat Slab,7873477.4165,15092.0,37190797.80255431,55.114341915369515,233.89693549344392,Education,6,Yes,7.0,7.0,4.0,11.0
2,3136.3446421223202,211.3618504138029,93.32024436240877,241.1210615917634,334.4413059541721,343.0786854742721,3537.664804662508,3872.1061106166794,RC Rib Slab,7725087.8087,15092.0,36956919.840156816,54.07561466087563,237.9896911823074,Education,6,Yes,7.0,7.0,4.0,11.0
3,3158.1769446787157,212.62976226881364,92.41889251028411,238.79268124847061,331.21157375875475,369.813904983841,3561.817126969871,3893.028700728625,Two-way RC Slab,6838139.1043,15092.0,36781454.9443072,47.86697372981943,239.17864436123048,Education,6,Yes,7.0,7.0,4.0,11.0
4,3272.9849060921965,215.7959194439914,98.3539076488951,254.124066604048,352.47797425294306,340.4488971095582,3687.173048392902,4039.651022645843,One-Way Spanning RC,7197423.6179,15092.0,37953509.710544266,50.38196532509385,247.65140562668938,Education,6,Yes,7.0,7.0,4.0,11.0
5,3384.437958365214,216.4575627486886,102.63611363903365,265.18590025964687,367.8220138986805,298.0706079797485,3774.4983719194593,4142.32038581814,Precast Hollowcore with In-situ RC Beams,7555412.3088,15092.0,38804419.991744176,52.88788616141668,253.60364816332336,Education,6,Yes,7.0,7.0,4.0,11.0
6,3033.23982405503,244.06800241945677,85.80969878417395,221.73631592041662,307.5460147045906,42.45807920344156,3417.8877539609243,3725.433768665515,Non-Composite Rolled Steel with PCC Planks,8737006.9819,15092.0,35473068.126552865,61.15904887343463,230.5225816879379,Education,6,Yes,7.0,7.0,4.0,11.0
7,3445.7654286687207,274.50429863087004,82.0592716716782,212.06505924924224,294.12433092092044,-201.02753101869638,3881.24894890064,4175.373279821561,Composite Rolled Steel with Metal Decking,9333629.907,15092.0,34732766.590096965,65.3354093487696,261.5017465047316,Education,6,Yes,7.0,7.0,4.0,11.0
8,3492.289204260425,283.65943208648474,81.27448334026579,210.04091939800227,291.3154027382681,-221.71325939514625,3936.2344752552585,4227.549877993527,Composite Cell Beams with Metal Decking,9824874.4696,15092.0,34569227.74480046,68.77412128740328,265.3729523285623,Education,6,Yes,7.0,7.0,4.0,11.0
9,2709.0639940865008,369.60679882054995,65.36958783305651,1582.410746957558,1647.7803347906145,-453.8893995210878,3217.763615574855,3459.858323454156,Steel Frame with CLT Slabs,9178681.21,15092.0,31533935.41640127,64.25076846966171,217.46716035280392,Education,6,Yes,7.0,7.0,4.0,11.0
10,2564.1872674282185,384.29704059670445,66.19603150538107,2236.78147392429,2302.9775054296715,-547.3801487186778,3091.990993431099,3340.62525406077,"CLT, Glulam and Steel Column Hybrid",9667690.645,15092.0,31593290.94751419,67.67383451530901,209.3602456895314,Education,6,Yes,7.0,7.0,4.0,11.0
0,389.0966176363493,19.645057406495503,13.110593639645828,33.895133353164304,47.00572699281014,36.879124410675786,432.65693543529886,479.66266242810894,RC Flat Slab,1106553.3827,2160.0,3455406.9410690973,7.745873678830333,203.89018940468944,Residential,2,No,5.0,6.0,9.0,4.0
1,374.9312577672052,19.114931304810632,12.806160307096093,33.108718385822726,45.91487869291882,33.690488659425384,417.1247737481217,463.0396524410405,PT RC Flat Slab,1232395.7202,2160.0,3394913.482042821,8.626770041405088,197.107196198855,Residential,2,No,5.0,6.0,9.0,4.0
2,359.2762375745161,18.635080085406347,12.150383952904695,31.414710913495213,43.56509486639992,35.250572484626666,400.0099243211111,443.5750191875111,RC Rib Slab,1201563.2919,2160.0,3265637.3250324484,8.410943043192585,189.08373489088132,Residential,2,No,5.0,6.0,9.0,4.0
3,361.69863768651453,18.883173377345216,11.737260916552477,30.347527709803455,42.08478862635592,43.20207747787527,402.74291507019353,444.8277036965495,Two-way RC Slab,1055348.8674,2160.0,3185610.5295473365,7.387442071928456,189.87516534357496,Residential,2,No,5.0,6.0,9.0,4.0
4,348.8637128021693,18.30389188353181,11.775722218092497,30.44688129550047,42.222603513592965,35.30890621617561,388.6250599430161,430.8476634566091,One-Way Spanning RC,1099185.3001,2160.0,3193253.1130624916,7.694297100740186,183.48118381655382,Residential,2,No,5.0,6.0,9.0,4.0
5,462.6805795576463,21.75127902537761,15.185332823503044,39.2546185772366,54.439951400739645,39.339797164109086,507.48580230399824,561.9257537047379,Precast Hollowcore with In-situ RC Beams,1249032.8934,2160.0,3866642.92513676,8.74323025356017,238.9949224803511,Residential,2,No,5.0,6.0,9.0,4.0
6,356.13249079033477,22.625233708336232,11.350914715231596,29.351392722029683,40.70230743726128,2.9184973723572156,394.35594733957953,435.0582547768408,Non-Composite Rolled Steel with PCC Planks,1337508.5046,2160.0,3111048.981440533,9.362559532110081,186.90671614430076,Residential,2,No,5.0,6.0,9.0,4.0
7,399.07997225820526,24.342344885451027,10.546616660473003,27.275518639275248,37.82213529974824,-29.615858983202113,441.9817944639787,479.803929763727,Composite Rolled Steel with Metal Decking,1326580.4282,2160.0,2952398.4697819357,9.28606299752095,208.9203043803239,Residential,2,No,5.0,6.0,9.0,4.0
