,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,43008.0,0.0,0.0,,Healthcare,2,No,6.0,16.0,16.0,14.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,43008.0,0.0,0.0,,Healthcare,2,No,6.0,16.0,16.0,14.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,43008.0,0.0,0.0,,Healthcare,2,No,6.0,16.0,16.0,14.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,43008.0,0.0,0.0,,Healthcare,2,No,6.0,16.0,16.0,14.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,43008.0,0.0,0.0,,Healthcare,2,No,6.0,16.0,16.0,14.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,43008.0,0.0,0.0,,Healthcare,2,No,6.0,16.0,16.0,14.0
6,10544.79508204307,705.9873057936672,296.6609866191169,766.9892537305253,1063.650240349642,-445.3610209841962,11598.579432630271,12662.229672979913,Non-Composite Rolled Steel with PCC Planks,30303862.9239,43008.0,75230745.4739783,212.1270404669572,274.6165009555717,Healthcare,2,No,6.0,16.0,16.0,14.0
7,8925.861603004865,679.1726452498694,200.50373059393036,518.6368944489464,719.1406250428768,-1208.384668494345,9958.639435599804,10677.780060642683,Composite Rolled Steel with Metal Decking,30188216.1873,43008.0,56201104.07546589,211.31751331125926,236.46663292668953,Healthcare,2,No,6.0,16.0,16.0,14.0
8,10758.810317542497,931.6585036556265,209.35527750434485,541.581240040053,750.9365175443978,-1840.5730811238666,12068.1833981984,12819.119915742795,Composite Cell Beams with Metal Decking,39498306.2217,43008.0,57795953.73632025,276.4881435518421,287.03198339263025,Healthcare,2,No,6.0,16.0,16.0,14.0
9,10247.030931033667,1483.153823591338,161.91647468584412,4395.450962007388,4557.367436693231,-3299.5617788605537,12047.338528078322,12650.249695658407,Steel Frame with CLT Slabs,45194345.334,43008.0,48399601.13300769,316.36041733821503,287.4743988424604,Healthcare,2,No,6.0,16.0,16.0,14.0
10,5989.200363985414,1230.6567853883907,149.4905028967911,10598.866801435595,10748.357304332385,-3104.5602841900336,7543.060018213586,8135.529706545974,"CLT, Glulam and Steel Column Hybrid",33503806.1184,43008.0,45710966.45453767,234.52664282866292,180.84046365890646,Healthcare,2,No,6.0,16.0,16.0,14.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,262080.0,0.0,0.0,,Healthcare,13,No,6.0,15.0,16.0,14.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,262080.0,0.0,0.0,,Healthcare,13,No,6.0,15.0,16.0,14.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,262080.0,0.0,0.0,,Healthcare,13,No,6.0,15.0,16.0,14.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,262080.0,0.0,0.0,,Healthcare,13,No,6.0,15.0,16.0,14.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,262080.0,0.0,0.0,,Healthcare,13,No,6.0,15.0,16.0,14.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,262080.0,0.0,0.0,,Healthcare,13,No,6.0,15.0,16.0,14.0
6,70710.4980794772,5264.719730395307,1530.8859368788417,3956.244749554843,5487.130686433684,-7116.6943929409,77981.40089674229,83468.53158317598,Non-Composite Rolled Steel with PCC Planks,195202433.2071,262080.0,335504979.74698496,1366.417032449924,302.7618205478946,Healthcare,13,No,6.0,15.0,16.0,14.0
7,51151.5144266422,3763.610479572936,883.4719156086039,2283.695980249985,3167.167895858588,-8738.813748633045,56698.72790606829,59865.895801926876,Composite Rolled Steel with Metal Decking,153178374.987,262080.0,200381736.23659024,1072.2486249087142,220.43260275861192,Healthcare,13,No,6.0,15.0,16.0,14.0
8,61230.32921241702,5127.078302665481,935.9441661471895,2419.667773625818,3355.6119397730076,-12118.138426077534,68283.39701247604,71639.00895224906,Composite Cell Beams with Metal Decking,204424871.9707,262080.0,209082364.59083566,1430.9741037950164,266.00416329468504,Healthcare,13,No,6.0,15.0,16.0,14.0
9,51753.04410201084,7717.829517072731,579.4151601241314,25729.72799795562,26309.14315807975,-19204.703408572735,60888.046723867454,63099.72199203893,Steel Frame with CLT Slabs,219761441.3838,262080.0,135884875.3543835,1538.3300896864685,238.1958822250989,Healthcare,13,No,6.0,15.0,16.0,14.0
10,34856.14542941722,7052.243753143747,601.7163053081248,60644.39318915564,61246.10949446376,-19690.35539018026,43547.98232367314,46030.30455413693,"CLT, Glulam and Steel Column Hybrid",178043716.557,262080.0,140320600.9289811,1246.3060158990245,170.91837736405742,Healthcare,13,No,6.0,15.0,16.0,14.0
0,25735.09923365964,1374.202706302417,775.2535920281613,2002.8837071036505,2778.137299131812,2472.643573713524,28668.79367859584,31446.93097772764,RC Flat Slab,41414046.6665,84672.0,241028881.1392364,289.89832666534124,342.01025138488734,Office,8,Yes,8.0,12.0,14.0,7.0
1,20288.673606956225,1175.1055982925602,626.9923812948283,1619.8939923429298,2246.886373637758,1743.5433467603434,22696.171957495186,24943.05833113294,PT RC Flat Slab,42342112.0892,84672.0,210611387.9783905,296.39478462432004,271.54864349630935,Office,8,Yes,8.0,12.0,14.0,7.0
2,17700.64322455431,1090.4138561319353,525.1212072416926,1356.7394443666224,1881.8606516083153,1897.337076982375,19862.57625191013,21744.436903518446,RC Rib Slab,38862545.5859,84672.0,189918540.53349462,272.03781910124803,237.79542317426515,Office,8,Yes,8.0,12.0,14.0,7.0
3,20784.54479421162,1217.9002154983489,553.2827919254403,1429.4867073350727,1982.7694992605132,3198.3696130444937,23249.511946260496,25232.28144552101,Two-way RC Slab,40590232.2543,84672.0,195528528.79288846,284.1316257802014,277.9389121792411,Office,8,Yes,8.0,12.0,14.0,7.0
4,19349.02195985488,1148.2964985248923,581.6816156778063,1502.8468084340795,2084.528424111886,1931.9057409122368,21669.859989570363,23754.388413682245,One-Way Spanning RC,36993777.495,84672.0,201692195.14418823,258.9564424652619,258.9854548379113,Office,8,Yes,8.0,12.0,14.0,7.0
5,19459.62885639969,1134.2488843349597,588.6720909716961,1520.9046681102975,2109.5767590819937,1665.6102511580327,21589.3197063666,23698.896465448583,Precast Hollowcore with In-situ RC Beams,38172786.129,84672.0,203123980.5391831,267.2095029028918,258.13172252066204,Office,8,Yes,8.0,12.0,14.0,7.0
6,19603.85447011217,1503.2754599066286,522.1458376975393,1349.2105202205337,1871.3563579180734,-371.3886873990381,21876.01974942515,23747.37610734322,Non-Composite Rolled Steel with PCC Planks,49901493.4477,84672.0,189290854.9075781,349.3104541338212,262.4873654048443,Office,8,Yes,8.0,12.0,14.0,7.0
7,17363.489310799137,1392.2851870937727,390.95453944305103,1010.3595450149486,1401.3140844580003,-1487.577323372939,19522.394639584192,20923.70872404219,Composite Rolled Steel with Metal Decking,45839068.1356,84672.0,162349406.28555357,320.87347694919714,234.35454597190792,Office,8,Yes,8.0,12.0,14.0,7.0
8,19731.216016757564,1717.00738333854,401.85612211297934,1038.6214151126687,1440.4775372256486,-2269.8082190496393,22247.066299461156,23687.543836686804,Composite Cell Beams with Metal Decking,57833142.443,84672.0,164523396.2930705,404.83199710117736,267.52525388041306,Office,8,Yes,8.0,12.0,14.0,7.0
9,14475.100971807673,2145.5994198136536,300.0615260982618,8999.387377013858,9299.448903112116,-3519.8624993550275,17274.33100266411,18395.245349201305,Steel Frame with CLT Slabs,49651156.8034,84672.0,144460342.99777293,347.55809762382125,208.11943854270513,Office,8,Yes,8.0,12.0,14.0,7.0
10,13412.29694794669,2367.107539342887,313.05307194080433,16504.745312679002,16817.798384619804,-4570.721453376108,16505.63311336237,17714.09937638218,"CLT, Glulam and Steel Column Hybrid",64384537.5689,84672.0,147090335.83460692,450.69176298221885,200.25893892130327,Office,8,Yes,8.0,12.0,14.0,7.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,174720.0,0.0,0.0,,Office,20,No,12.0,13.0,8.0,7.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,174720.0,0.0,0.0,,Office,20,No,12.0,13.0,8.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,174720.0,0.0,0.0,,Office,20,No,12.0,13.0,8.0,7.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,174720.0,0.0,0.0,,Office,20,No,12.0,13.0,8.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,174720.0,0.0,0.0,,Office,20,No,12.0,13.0,8.0,7.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,174720.0,0.0,0.0,,Office,20,No,12.0,13.0,8.0,7.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,174720.0,,,,Office,20,No,12.0,13.0,8.0,7.0
7,42123.68418689178,3105.1088894226705,744.3769860160951,1923.9088339579514,2668.285819974046,-6652.670692615738,46742.35260314495,49410.638423119,Composite Rolled Steel with Metal Decking,121871175.7196,174720.0,160185618.78716776,853.0982300371326,272.4098605379011,Office,20,No,12.0,13.0,8.0,7.0
8,45689.24069168917,3536.176268770114,773.2000185242621,1998.491961850192,2771.6919803744545,-7552.281184219161,50814.216601837135,53585.9085822116,Composite Cell Beams with Metal Decking,141042765.7202,174720.0,166014879.7188927,987.2993600416897,296.4830354961013,Office,20,No,12.0,13.0,8.0,7.0
9,34445.04181274086,4797.384556706249,506.71590970141716,20400.99496693988,20907.710876641286,-11412.083174207959,40439.621963540114,42361.44904813249,Steel Frame with CLT Slabs,128389436.3891,174720.0,111101597.87093459,898.7260547238336,236.59768783347036,Office,20,No,12.0,13.0,8.0,7.0
10,30942.099145722375,4714.892501390336,636.4260241482713,37757.93824367857,38394.36426782685,-11540.248716413653,37207.536986051964,39687.31821387881,"CLT, Glulam and Steel Column Hybrid",120290953.9961,174720.0,137805350.8856498,842.0366779727455,217.77457454226598,Office,20,No,12.0,13.0,8.0,7.0
0,31460.9357843973,1485.0758620804522,921.0662126853011,2379.4845811857263,3300.5507938710275,3342.114886573173,34847.38724113681,38147.93803500785,RC Flat Slab,49261442.2789,97020.0,252812152.5400453,344.83009595246546,362.73157428457296,Healthcare,13,Yes,9.0,10.0,7.0,11.0
1,23808.674326305012,1195.5939167887207,713.3952055964099,1843.026937438963,2556.422143035373,2307.584390759312,26446.178080656395,29002.600223691774,PT RC Flat Slab,49744384.9115,97020.0,208408747.8340487,348.210694380446,276.1738690479988,Healthcare,13,Yes,9.0,10.0,7.0,11.0
2,23839.779771881014,1206.2357318444492,686.1711930077338,1772.7016192764609,2458.872812284195,2758.664696351865,26484.93089893509,28943.803711219298,RC Rib Slab,47375900.7719,97020.0,203129970.3607158,331.631305403215,276.40241397998665,Healthcare,13,Yes,9.0,10.0,7.0,11.0
3,25924.53921512257,1294.4723647973278,698.5232887093342,1804.6096657982305,2503.1329545075655,3744.620970037442,28775.44155470567,31278.574509213246,Two-way RC Slab,45752720.7164,97020.0,205584435.47777507,320.2690450151433,299.89394557535365,Healthcare,13,Yes,9.0,10.0,7.0,11.0
4,26376.90231893623,1293.3804129776315,764.7108727877815,1975.5860379829935,2740.2969107707754,2947.4548329177865,29263.21276351014,32003.509674280922,One-Way Spanning RC,46029390.8611,97020.0,218690415.48351896,322.20573602799396,304.9414399045365,Healthcare,13,Yes,9.0,10.0,7.0,11.0
5,23404.708564104385,1162.38870652499,690.2491864534777,1783.2359292207575,2473.4851156742357,2151.5499955482674,25732.44408719824,28205.92920287249,Precast Hollowcore with In-situ RC Beams,43166761.5335,97020.0,203878903.72975487,302.16733073421005,268.3427274575598,Healthcare,13,Yes,9.0,10.0,7.0,11.0
6,25863.8693062487,1948.4013434884203,626.5121811916887,1618.8869450403686,2245.399126232057,-1318.346424151157,28756.265204412124,31001.66433064418,Non-Composite Rolled Steel with PCC Planks,67414461.8556,97020.0,191208147.57191268,471.9012329891948,301.2591881818318,Healthcare,13,Yes,9.0,10.0,7.0,11.0
7,21892.392101946713,1672.2738624723343,451.2132362632744,1166.066348709185,1617.2795849724594,-2350.835499447672,24470.31584455711,26087.595429529585,Composite Rolled Steel with Metal Decking,59322115.4471,97020.0,154171652.72357175,415.2548081297901,256.49938829815403,Healthcare,13,Yes,9.0,10.0,7.0,11.0
8,23699.460208426775,1917.8463724457524,459.1804246483754,1186.7231789267446,1645.9036035751199,-2921.1503809991996,26548.500023983983,28194.403627559117,Composite Cell Beams with Metal Decking,69049380.8697,97020.0,155751647.92026475,483.34566608760144,278.6213738411831,Healthcare,13,Yes,9.0,10.0,7.0,11.0
9,18896.512552044635,2817.094212926336,337.597105704171,12988.043240273859,13325.640345978034,-5663.770822933143,22491.84825106944,23768.754652093357,Steel Frame with CLT Slabs,66491300.7347,97020.0,130877955.67385414,465.43910514285375,236.6242770172366,Healthcare,13,Yes,9.0,10.0,7.0,11.0
10,16191.173505731464,2609.119616135602,354.02266225613795,18133.57171855719,18487.594380813323,-5375.693484815993,19631.78289159167,20995.430432405,"CLT, Glulam and Steel Column Hybrid",75603868.9394,97020.0,134280035.25175267,529.2270825757665,207.80261775064355,Healthcare,13,Yes,9.0,10.0,7.0,11.0
0,19275.164495237183,1106.6477175686414,575.7203768888694,1487.4298127337956,2063.1501896226646,1968.876519810976,21549.162300008014,23612.312489630684,RC Flat Slab,33237756.0132,69696.0,193194965.97599414,232.66429209206228,312.52620799041665,Office,7,Yes,9.0,11.0,11.0,8.0
1,16170.36567000173,994.262972523057,495.58956537714835,1280.4351679941287,1776.0247333712764,1483.3949997914008,18146.27209352049,19922.29682689177,PT RC Flat Slab,35956764.971,69696.0,177195262.46390963,251.69735479726552,263.97453868683647,Office,7,Yes,9.0,11.0,11.0,8.0
2,15129.345122488578,960.3864845257098,450.06773773697165,1162.842766737835,1612.9105044748067,1617.6145164119555,17005.87731172654,18618.787816201344,RC Rib Slab,33119380.5606,69696.0,167735659.19154838,231.83566392413607,247.32714898488686,Office,7,Yes,9.0,11.0,11.0,8.0
3,16620.33453905243,1022.7591519823443,461.15058335924385,1191.4720748529944,1652.622658212238,2286.9525919974762,18643.673651627243,20296.296309839487,Two-way RC Slab,32253850.4093,69696.0,169933232.0105691,225.7769528649209,270.73936243819105,Office,7,Yes,9.0,11.0,11.0,8.0
4,16765.56462964012,1018.0842410976029,504.04239707762395,1302.2706001066344,1806.312997184258,1686.4535284670822,18799.696102052996,20606.00909923726,One-Way Spanning RC,31654496.9009,69696.0,178908819.3448293,221.58147830661198,272.917779791661,Office,7,Yes,9.0,11.0,11.0,8.0
5,15648.22070843747,959.7839563284895,473.78179331846985,1224.10113187633,1697.8829251948002,1334.447965007889,17387.609590325177,19085.492515519974,Precast Hollowcore with In-situ RC Beams,31608097.4153,69696.0,172355871.4005081,221.25668190732145,252.652466027211,Office,7,Yes,9.0,11.0,11.0,8.0
6,16394.638276181013,1319.1945683027861,430.29226455256804,1111.9003569072447,1542.1926214598122,-378.7453059158481,18351.94815998572,19894.140781445523,Non-Composite Rolled Steel with PCC Planks,42914051.4086,69696.0,163599529.7126956,300.3983598601843,267.6243474495797,Office,7,Yes,9.0,11.0,11.0,8.0
7,14287.665028718997,1173.4457430311568,325.86573983605433,842.1604191706444,1168.0261590066991,-1101.0829911004028,16101.260799265985,17269.286958272685,Composite Rolled Steel with Metal Decking,38210605.7287,69696.0,142356344.40574,267.4742401012038,234.85903121222438,Office,7,Yes,9.0,11.0,11.0,8.0
8,15578.288330121104,1350.0516205867573,331.36332802646024,856.4165916815201,1187.7799197079805,-1515.4075140421753,17586.167614128983,18773.94753383696,Composite Cell Beams with Metal Decking,44971299.1242,69696.0,143443999.36011696,314.79909386974,256.8435305899725,Office,7,Yes,9.0,11.0,11.0,8.0
9,12084.643249159237,1863.26816359344,255.48613405601546,8349.00426466902,8604.490398725038,-3031.631251338258,14509.22772407036,15467.406196189897,Steel Frame with CLT Slabs,41960155.5907,69696.0,128431633.20319223,293.7210891347755,212.3930901802849,Office,7,Yes,9.0,11.0,11.0,8.0
10,10499.096113988977,1777.5585692823452,256.8996784143163,11414.012932891406,11670.91261130573,-3001.8311796917374,12855.41031956997,13835.397516475703,"CLT, Glulam and Steel Column Hybrid",47639465.6478,69696.0,128737677.89071089,333.47625953441985,189.23448374518466,Office,7,Yes,9.0,11.0,11.0,8.0
0,80749.02574360264,3812.904237260725,2329.9741857607282,6019.293543750848,8349.267729511577,9144.111558118824,89436.28675935663,97785.55448886819,RC Flat Slab,133138711.8103,338580.0,639961902.3068755,931.9709826723633,266.9037088488068,Residential,17,Yes,9.0,10.0,11.0,19.0
1,66294.59539246149,3283.9609140490857,1972.4163768496499,5095.646943483784,7068.063320333433,6637.29386202192,73591.03712020378,80659.10044053722,PT RC Flat Slab,145010141.5522,338580.0,568392459.2376375,1015.0709908653363,220.35001509560254,Residential,17,Yes,9.0,10.0,11.0,19.0
2,65027.94645799977,3239.8247268273367,1870.40663823135,4832.134454256184,6702.541092487533,7542.869480961815,72192.48238891218,78895.02348139974,RC Rib Slab,134930603.525,338580.0,544314384.2723529,944.5142246750994,216.01097706180894,Residential,17,Yes,9.0,10.0,11.0,19.0
3,65973.88763995846,3293.9256362817546,1808.8799939338162,4673.198264317199,6482.078258251015,9059.040065896022,73234.2168579461,79716.29511619711,Two-way RC Slab,118700835.8916,338580.0,530760940.9390082,830.9058512410046,218.7522083678513,Residential,17,Yes,9.0,10.0,11.0,19.0
4,74025.47962459872,3569.635520756142,2161.0161482149574,5582.839596787109,7743.85574500207,8020.058790978174,82068.10924619283,89811.9649911949,One-Way Spanning RC,129768504.885,338580.0,606511318.1014786,908.3795341951455,245.07203254884513,Residential,17,Yes,9.0,10.0,11.0,19.0
5,63287.19600014585,3090.9302344855087,1868.3240909760414,4826.754799150568,6695.0788901266105,5663.441973231376,69422.55517035999,76117.63406048664,Precast Hollowcore with In-situ RC Beams,123253110.316,338580.0,543795289.4194863,862.7717722117183,207.58853725137845,Residential,17,Yes,9.0,10.0,11.0,19.0
6,62345.56773064797,4845.4217599311605,1482.8042032728397,3831.633828393515,5314.438031666353,-3740.122217559883,69265.29132136234,74579.72935302874,Non-Composite Rolled Steel with PCC Planks,181208670.2976,338580.0,465875997.66753215,1268.4606920830065,208.32226361109738,Residential,17,Yes,9.0,10.0,11.0,19.0
7,61247.32643870905,4702.695429506405,1173.725679305919,3033.423862661012,4207.149541966931,-8273.43461575977,68318.05949116316,72525.20903313012,Composite Rolled Steel with Metal Decking,171828608.7318,338580.0,402299662.26538485,1202.8002611227391,205.33067444115397,Residential,17,Yes,9.0,10.0,11.0,19.0
8,65130.994081528625,5214.044584998256,1191.9492654931798,3080.6554212085566,4272.604686701736,-9365.705409814253,72775.04596782515,77047.65065452691,Composite Cell Beams with Metal Decking,193239070.2663,338580.0,405932859.0767345,1352.6734918639163,218.93708860443343,Residential,17,Yes,9.0,10.0,11.0,19.0
9,44734.61517014761,7685.041018502424,763.1672123489028,42288.158429457806,43051.32564180667,-16886.385231097487,54280.80953110529,57238.64893437984,Steel Frame with CLT Slabs,171942174.4499,338580.0,319141698.10225666,1203.5952211489964,163.87384001492788,Residential,17,Yes,9.0,10.0,11.0,19.0
10,38800.94083607823,7373.228813428468,776.6495676298092,54739.70131995952,55516.3508875893,-16840.05331404751,48119.77204333535,51193.84293092467,"CLT, Glulam and Steel Column Hybrid",205508514.477,338580.0,322071336.04487383,1438.5596013387378,146.37111360586596,Residential,17,Yes,9.0,10.0,11.0,19.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,33600.0,0.0,0.0,,Residential,7,Yes,10.0,15.0,4.0,7.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,33600.0,0.0,0.0,,Residential,7,Yes,10.0,15.0,4.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,33600.0,0.0,0.0,,Residential,7,Yes,10.0,15.0,4.0,7.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,33600.0,0.0,0.0,,Residential,7,Yes,10.0,15.0,4.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,33600.0,0.0,0.0,,Residential,7,Yes,10.0,15.0,4.0,7.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,33600.0,0.0,0.0,,Residential,7,Yes,10.0,15.0,4.0,7.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,33600.0,,,,Residential,7,Yes,10.0,15.0,4.0,7.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,33600.0,,,,Residential,7,Yes,10.0,15.0,4.0,7.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,33600.0,,,,Residential,7,Yes,10.0,15.0,4.0,7.0
9,,,,,,,,,Steel Frame with CLT Slabs,,33600.0,,,,Residential,7,Yes,10.0,15.0,4.0,7.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,33600.0,,,,Residential,7,Yes,10.0,15.0,4.0,7.0
0,13334.301183496846,501.62371682116054,383.5944056506062,991.0102495374722,1374.6046551880786,1551.742003380222,14640.742945957865,16015.347601145946,RC Flat Slab,25591734.4729,69972.0,80979616.12767665,179.14214131026577,211.79736304905006,Office,17,No,7.0,7.0,14.0,6.0
1,11962.028793148504,450.482820523528,352.9675221125578,911.8946040343169,1264.8621261468747,1260.9100115856104,13136.079930877993,14400.942057024871,PT RC Flat Slab,29464854.8215,69972.0,74867117.1204944,206.2539837507265,190.68104262603214,Office,17,No,7.0,7.0,14.0,6.0
2,12316.695290216623,466.12230549156294,348.6081944060326,900.6335488560105,1249.241743262043,1531.505662944483,13525.258743346301,14774.500486608344,RC Rib Slab,28710056.5756,69972.0,73736930.73063172,200.9703960294656,196.167454687243,Office,17,No,7.0,7.0,14.0,6.0
3,11725.37806103739,448.19661371468254,326.63761379735433,843.878944203687,1170.5165580010414,1545.8660430928778,12879.48525185437,14050.001809855412,Two-way RC Slab,22948243.7737,69972.0,69613058.88369927,160.63770641616114,186.36201563869164,Office,17,No,7.0,7.0,14.0,6.0
4,12929.824541408501,487.70785070074606,370.87033380081675,958.1413108296209,1329.0116446304376,1524.8765923920796,14197.761737857052,15526.773382487492,One-Way Spanning RC,26072631.8415,69972.0,78442262.5267669,182.5084228905836,205.51463672251236,Office,17,No,7.0,7.0,14.0,6.0
5,13817.61766900086,501.3992947070977,401.53110145804186,1037.344486099154,1438.8755875571958,1337.9068904187293,14982.225975260857,16421.101562818054,Precast Hollowcore with In-situ RC Beams,27863005.6716,69972.0,84512621.19840586,195.04103970088732,216.90486215860264,Office,17,No,7.0,7.0,14.0,6.0
6,11758.554426328275,748.8745261757622,285.4932422483983,737.7298567299805,1023.2230989783789,-629.0073705678018,12933.085169962567,13956.308268940946,Non-Composite Rolled Steel with PCC Planks,37221163.2565,69972.0,60666595.838791735,260.54814279582047,188.55589825585074,Office,17,No,7.0,7.0,14.0,6.0
7,14015.529978680064,921.8079949322623,264.28526869940134,683.0397237214679,947.3249924208692,-1974.7739526695514,15471.398041001099,16418.723033421968,Composite Rolled Steel with Metal Decking,40574642.2504,69972.0,56478504.73227947,284.0224957531121,225.16750324064213,Office,17,No,7.0,7.0,14.0,6.0
8,14246.285043702885,962.8123046878418,261.28455181059974,675.301613596571,936.5861654071706,-2052.0371627551235,15742.04487569209,16678.631041099263,Composite Cell Beams with Metal Decking,42868656.0044,69972.0,55950592.09740737,300.080592030513,229.26492693824108,Office,17,No,7.0,7.0,14.0,6.0
