,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
4,17597.028807393377,680.0860272818064,517.9834595733902,1338.318402339826,1856.3018619132163,1967.6890262488937,19341.732255444367,21198.03411735759,One-Way Spanning RC,38761001.9361,131040.0,111641569.41075583,271.3270135530473,149.67230821884476,Residential,13,No,6.0,10.0,12.0,14.0
5,21817.888375504295,801.9167909592459,644.6415873752588,1665.5028358071472,2310.1444231824057,1966.403735855023,23618.84525268494,25928.98967586736,Precast Hollowcore with In-situ RC Beams,43569398.7693,131040.0,137695475.23146015,304.98579138536735,182.56891822397975,Residential,13,No,6.0,10.0,12.0,14.0
6,19309.848577223347,1244.8062560023698,471.5692170991624,1218.6471994878516,1690.2164165870138,-1238.7120034408588,21119.97066966586,22810.18708625288,Non-Composite Rolled Steel with PCC Planks,59315007.8372,131040.0,102464182.1765531,415.2050548604485,164.3404740882655,Residential,13,No,6.0,10.0,12.0,14.0
7,19635.313457059892,1265.0585445251731,356.97823113133495,922.739432871864,1279.7176640031987,-3255.6605309273928,21610.183098524554,22889.900762527748,Composite Rolled Steel with Metal Decking,57504905.0169,131040.0,79147935.27384132,402.53433511845316,167.98471790020608,Residential,13,No,6.0,10.0,12.0,14.0
8,21359.712780015547,1506.3820155470353,361.95621440105623,935.674010903885,1297.6302253049412,-3807.2276730023436,23596.845332833134,24894.47555813808,Composite Cell Beams with Metal Decking,66770796.368,131040.0,80131978.961555,467.3955745761771,183.64042206508935,Residential,13,No,6.0,10.0,12.0,14.0
9,12655.329660227138,2187.7853171206734,181.8812088983464,12585.82675387002,12767.707962768369,-5690.226532406214,15299.933129613462,16018.907147427697,Steel Frame with CLT Slabs,57547035.5933,131040.0,44134886.500939764,402.8292491532452,119.83182523478867,Residential,13,No,6.0,10.0,12.0,14.0
10,10929.997163791559,2387.061151633461,191.35923849494375,21015.119274068424,21206.47851256337,-6777.566120629418,13841.41085371255,14640.453590275923,"CLT, Glulam and Steel Column Hybrid",67510025.7397,131040.0,46040568.31267381,472.5701801781562,109.23367699855544,Residential,13,No,6.0,10.0,12.0,14.0
0,8241.12910826616,381.7011644071182,262.5819688534574,678.7354669243479,941.3174357778053,881.5455481418858,9126.12018584378,10067.43762162158,RC Flat Slab,17486692.6675,33600.0,65001333.37667884,122.406848672337,275.25378078917015,Education,2,No,10.0,10.0,14.0,12.0
1,6523.888399419147,318.27234136229487,220.35198258244193,569.6465803822314,789.9985629646734,579.7582202741335,7243.099718940079,8033.098281904751,PT RC Flat Slab,18691505.6969,33600.0,56452380.5657468,130.84053987862615,219.46250770293764,Education,2,No,10.0,10.0,14.0,12.0
2,6902.230178042393,333.95398435012845,223.68192742791774,578.2485243447122,801.93045177263,741.362679475615,7658.638184768227,8460.568636540856,RC Rib Slab,17759665.9742,33600.0,57116149.29680567,124.3176618195555,231.63559067225543,Education,2,No,10.0,10.0,14.0,12.0
3,7180.881712152895,348.209110474201,219.58424870520986,567.663363213028,787.2476119182378,964.671837929185,7966.256174794441,8753.503786712683,Two-way RC Slab,16507980.6238,33600.0,56424264.848426275,115.5558643668702,240.53012021313427,Education,2,No,10.0,10.0,14.0,12.0
4,7839.40688409928,366.1084779859052,255.11465300676983,659.4458283735402,914.5604813803103,772.5494833809213,8685.279612529659,9599.84009390997,One-Way Spanning RC,17231773.9666,33600.0,63481564.567901134,120.62241776629875,262.0804175683321,Education,2,No,10.0,10.0,14.0,12.0
5,6425.470004937114,307.61477837937844,215.21046317601167,556.3649604550396,771.5754236310513,495.61944339871167,7034.372784183335,7805.9482078143865,Precast Hollowcore with In-situ RC Beams,16626400.2342,33600.0,55553711.989837214,116.38480163917929,212.82016624471768,Education,2,No,10.0,10.0,14.0,12.0
6,6825.748651487484,444.19714457164605,204.0778121316883,527.6592735979696,731.7370857296579,-157.57702874231123,7520.69753035198,8252.434616081639,Non-Composite Rolled Steel with PCC Planks,20883444.4409,33600.0,53354251.95637169,146.18411108659822,228.18100123329103,Education,2,No,10.0,10.0,14.0,12.0
7,6525.134389664553,476.7741892856285,152.81892157795116,395.28986200083455,548.1087835787857,-833.3365765128991,7268.0903801224,7816.199163701186,Composite Rolled Steel with Metal Decking,21603747.1144,33600.0,43002475.76435496,151.22622980073015,220.8129943429503,Education,2,No,10.0,10.0,14.0,12.0
8,7056.93192077473,547.9419869021542,155.2667497214859,401.63496936735896,556.9017190888449,-993.298845536939,7879.075867896569,8435.977586985417,Composite Cell Beams with Metal Decking,24651132.5996,33600.0,43490560.9463953,172.55792819725414,239.63195821707808,Education,2,No,10.0,10.0,14.0,12.0
9,5293.627403196839,829.6478582841246,110.22891630199908,3956.6273286976125,4066.856244999611,-1802.5326560856074,6335.295753539165,6751.020500067831,Steel Frame with CLT Slabs,23559921.8931,33600.0,34393436.12893908,164.91945325158372,193.45878591639135,Education,2,No,10.0,10.0,14.0,12.0
10,4061.2717229484224,792.2749332282176,109.66238657115,6592.611132701196,6702.273519272348,-1888.0394416412225,5078.049039986886,5506.181119259234,"CLT, Glulam and Steel Column Hybrid",25637314.1655,33600.0,34287247.51477114,179.46119915868735,156.4735190221897,Education,2,No,10.0,10.0,14.0,12.0
