,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
10,8247.393529645533,1395.482902743067,197.57016927509048,8862.063003990641,9059.63317326573,-2417.6290084225725,10089.23740601118,10843.375283276913,"CLT, Glulam and Steel Column Hybrid",34341530.139,53760.0,97224173.44571635,240.39071097270568,192.14338015223,Healthcare,7,Yes,7.0,8.0,6.0,20.0
0,12884.82225492084,718.7202679096404,385.95782924570483,997.1428869069645,1383.1007161526688,1283.7548736878873,14384.004418651222,15767.105134803895,RC Flat Slab,20264362.8688,31104.0,125707447.61669666,141.8505400816715,467.00922578230757,Healthcare,5,Yes,12.0,12.0,4.0,9.0
1,10030.53701075837,614.1744178903336,307.8723680251033,795.4318097350183,1103.3041777601215,907.817234232438,11253.684932422088,12356.989110182212,PT RC Flat Slab,20874666.3861,31104.0,109628282.47079535,146.12266470238927,366.5061598869752,Healthcare,5,Yes,12.0,12.0,4.0,9.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,31104.0,0.0,0.0,,Healthcare,5,Yes,12.0,12.0,4.0,9.0
3,11490.679248217966,675.2389792818944,318.9341928383805,824.0068167042391,1142.9410095426192,1559.9914036101618,12857.615199317612,14000.556208860235,Two-way RC Slab,19501915.1663,31104.0,111830769.1042781,136.51340616435522,417.7639083552587,Healthcare,5,Yes,12.0,12.0,4.0,9.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,31104.0,0.0,0.0,,Healthcare,5,Yes,12.0,12.0,4.0,9.0
5,9606.533768874526,590.5130112401715,292.97692712775637,756.9537706559305,1049.9306977836868,791.963340922166,10684.700774842782,11734.631472626472,Precast Hollowcore with In-situ RC Beams,17495169.5161,31104.0,106508489.27416827,122.46618661280996,347.45264150770294,Healthcare,5,Yes,12.0,12.0,4.0,9.0
6,9744.969999802124,774.7235728829726,261.13360337934887,674.7710062999845,935.9046096793336,-87.15921650016895,10943.362743212187,11879.267352891524,Non-Composite Rolled Steel with PCC Planks,23644181.4465,31104.0,100105440.00472713,165.5092701255618,357.152521004943,Healthcare,5,Yes,12.0,12.0,4.0,9.0
7,9080.028427597443,753.5059270186775,215.57475739536235,557.1034194670736,772.678176862436,-512.4784841019675,10256.83763812103,11029.51581498347,Composite Rolled Steel with Metal Decking,22933376.8829,31104.0,90757026.62096755,160.5336381801622,334.9206300251155,Healthcare,5,Yes,12.0,12.0,4.0,9.0
8,10216.383228701621,894.4326602689686,225.04313517052316,581.6037278696563,806.6468630401796,-821.729629262136,11557.179460257625,12363.826323297806,Composite Cell Beams with Metal Decking,28263889.0481,31104.0,92956709.7655558,197.8472233365863,377.9265266073242,Healthcare,5,Yes,12.0,12.0,4.0,9.0
9,8536.40491195231,1074.4131926909954,187.1077849302354,3315.7707023109756,3502.8784872412107,-1374.8465013511986,10001.368227730309,10687.65955900822,Steel Frame with CLT Slabs,25907495.8555,31104.0,85093728.82984938,181.3524709882154,327.37656567382083,Healthcare,5,Yes,12.0,12.0,4.0,9.0
10,2.6729703000000002,0.18514080000000002,0.005823256725000001,0.015042690000000001,0.020865946725,0.0,3.0106968834764256,3.0315628302014255,"CLT, Glulam and Steel Column Hybrid",,31104.0,1157.13,0.0,,Healthcare,5,Yes,12.0,12.0,4.0,9.0
0,6059.744483006016,230.540528078271,182.84178690713148,472.388819548905,655.2306064560364,589.5161627450996,6657.597161962099,7312.827768418135,RC Flat Slab,9960548.5754,21888.0,39172845.90743164,69.72384002814111,307.3520194622734,Office,8,No,6.0,12.0,19.0,2.0
1,4598.276640435893,177.56653835335212,142.38927170608738,367.8915125218661,510.2807842279536,404.52105516058947,5055.267295102699,5565.548079330652,PT RC Flat Slab,10192970.1577,21888.0,30922976.230216477,71.3507911042056,234.2204900496575,Office,8,No,6.0,12.0,19.0,2.0
2,3471.880156141188,138.97641825862928,104.7951184629709,270.77795223164975,375.57307069462075,364.0926358067513,3821.43133608685,4197.004406781471,RC Rib Slab,8754082.4705,21888.0,23330657.101799455,61.278577293585485,177.38989004844825,Office,8,No,6.0,12.0,19.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,21888.0,0.0,0.0,,Office,8,No,6.0,12.0,19.0,2.0
4,3614.872043296748,144.4028958205257,107.59533761913836,278.0115039515061,385.6068415706444,400.6247169725521,3978.2482349138118,4363.855076484456,One-Way Spanning RC,8330619.969,21888.0,23885061.2213932,58.3143397832616,184.41897727965429,Office,8,No,6.0,12.0,19.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,21888.0,0.0,0.0,,Office,8,No,6.0,12.0,19.0,2.0
6,4533.249757018646,285.9531385340632,113.46789474214418,293.23043808934534,406.6983328314895,-226.76075457565233,4968.334038518883,5375.032371350374,Non-Composite Rolled Steel with PCC Planks,12988931.358,21888.0,25062626.444416825,90.92251950633793,231.1429348512985,Office,8,No,6.0,12.0,19.0,2.0
7,3678.3062029795906,227.9598107020308,73.75823693316687,190.65681699632498,264.4150539294919,-487.02833587575134,4051.144991272643,4315.560045202133,Composite Rolled Steel with Metal Decking,10978584.8132,21888.0,17002916.706139326,76.85009369209844,188.5962666741932,Office,8,No,6.0,12.0,19.0,2.0
8,4125.930675775902,289.09809276371504,75.66108809983069,195.59120663166738,271.2522947314981,-629.8250627349672,4566.101645170798,4837.3539399022975,Composite Cell Beams with Metal Decking,13281223.1106,21888.0,17380503.48825106,92.96856177417857,212.859567203261,Office,8,No,6.0,12.0,19.0,2.0
9,3056.7406243958962,451.6888698753807,48.88246466949441,2150.0895401864627,2198.9720048559575,-1060.8510425584143,3621.0441935038525,3807.480418543295,Steel Frame with CLT Slabs,13072715.7211,21888.0,12115825.123729318,91.5090100478157,169.61591755992637,Office,8,No,6.0,12.0,19.0,2.0
10,2577.1712553490192,472.2042131204553,52.96575812426412,4034.457114624577,4087.422872748841,-1221.1764809011445,3180.8522545678934,3392.1904937167365,"CLT, Glulam and Steel Column Hybrid",14642645.294,21888.0,12948423.691064939,102.49851705794453,150.00688832354888,Office,8,No,6.0,12.0,19.0,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,494208.0,0.0,0.0,,Residential,24,No,11.0,13.0,8.0,18.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,494208.0,0.0,0.0,,Residential,24,No,11.0,13.0,8.0,18.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,494208.0,0.0,0.0,,Residential,24,No,11.0,13.0,8.0,18.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,494208.0,0.0,0.0,,Residential,24,No,11.0,13.0,8.0,18.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,494208.0,0.0,0.0,,Residential,24,No,11.0,13.0,8.0,18.0
5,118631.10849610154,4302.481992727448,3464.626805920678,8950.38431477889,12415.01112069957,10989.144492712934,128728.642271265,141143.65339196456,Precast Hollowcore with In-situ RC Beams,200507473.8522,494208.0,733149152.3294983,1403.5523169654293,263.3146258017483,Residential,24,No,11.0,13.0,8.0,18.0
6,125051.03661368659,8612.718347165159,2839.080847783999,7336.217124479513,10175.297972263512,-9924.313719191206,137686.0165381346,147861.3145103981,Non-Composite Rolled Steel with PCC Planks,335174285.4278,494208.0,601627289.4200896,2346.219997994869,283.34676196283647,Residential,24,No,11.0,13.0,8.0,18.0
7,108609.28882446134,7864.2519187442485,1902.2199377182167,4916.414042244702,6818.63397996292,-17417.745266761598,120353.75117610297,127172.3851560659,Composite Rolled Steel with Metal Decking,310864165.8099,494208.0,408045095.3737987,2176.0491606692494,247.93164080057838,Residential,24,No,11.0,13.0,8.0,18.0
8,119106.91796181833,9182.98603271969,1976.547013695583,5108.8119824133855,7085.358996108969,-20285.923546938888,132368.74109787252,139454.1000939815,Composite Cell Beams with Metal Decking,365332795.6244,494208.0,423228675.4573458,2557.3295693708737,273.0147441304944,Residential,24,No,11.0,13.0,8.0,18.0
9,81203.09620905285,11882.660554740856,1195.4295352197041,57090.692214521194,58286.12174974089,-29043.175512174912,95982.40992701652,100565.60323639048,Steel Frame with CLT Slabs,305480402.0966,494208.0,260049423.30473888,2138.362814676192,198.54144963596846,Residential,24,No,11.0,13.0,8.0,18.0
10,72584.62263122298,12215.250502598676,1418.5315612480915,101362.74039234995,102781.27195359803,-31818.05819481901,88376.99067255306,93999.01577815114,"CLT, Glulam and Steel Column Hybrid",301241465.959,494208.0,305368790.39869106,2108.6902617131655,183.09230310773242,Residential,24,No,11.0,13.0,8.0,18.0
0,90679.42967755758,4176.710800014409,2687.388611634932,6942.543414022975,9629.932025657905,9063.234663699528,100341.87420285774,109971.80622851563,RC Flat Slab,133016233.0463,266760.0,718391583.6474978,931.1136313239764,379.6408300876507,Education,14,Yes,9.0,13.0,8.0,19.0
1,76382.91263914487,3657.3277026244978,2299.8296596589325,5941.3975867625695,8241.227246421498,7123.646032433395,84667.64040011365,92908.86764653515,PT RC Flat Slab,147343803.1576,266760.0,639571902.8631757,1031.4066221030575,321.25898568832173,Education,14,Yes,9.0,13.0,8.0,19.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,266760.0,0.0,0.0,,Education,14,Yes,9.0,13.0,8.0,19.0
3,78489.272095691,3799.3769267267326,2033.462109773714,5253.314497143526,7286.776606917238,12559.368315148487,86986.47781570973,94273.25442262692,Two-way RC Slab,125138347.3872,266760.0,580091070.2107581,875.9684317105019,329.3688943148157,Education,14,Yes,9.0,13.0,8.0,19.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,266760.0,0.0,0.0,,Education,14,Yes,9.0,13.0,8.0,19.0
5,68724.64101613504,3302.2865352639046,2033.806741490708,5254.204752945002,7288.011494435707,6198.387624924578,75492.96700056606,82780.97849500176,Precast Hollowcore with In-situ RC Beams,119421453.39,266760.0,579804340.4170818,835.9501737297888,286.1332927511465,Education,14,Yes,9.0,13.0,8.0,19.0
6,68923.43803031465,5208.964830449273,1654.8542848477578,4276.1128352788,5930.967120126558,-3987.5481143691222,76502.81715762992,82433.78427775644,Non-Composite Rolled Steel with PCC Planks,177128237.1569,266760.0,498787285.91770595,1239.8976600980957,291.4331789538462,Education,14,Yes,9.0,13.0,8.0,19.0
7,60128.413682453654,4693.795637893818,1203.681882350289,3110.7317587520383,4314.413641102327,-7104.747306760973,67241.08600072103,71555.49964182338,Composite Rolled Steel with Metal Decking,163033537.4623,266760.0,409114457.4481101,1141.234762235984,256.34398246722526,Education,14,Yes,9.0,13.0,8.0,19.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,266760.0,,,,Education,14,Yes,9.0,13.0,8.0,19.0
9,48621.56701415168,7331.067319548777,855.5125795052193,33601.33090598151,34456.84348548672,-14905.497700998936,57928.69570607259,61168.3648796327,Steel Frame with CLT Slabs,173541468.4893,266760.0,335578164.7508715,1214.7902794252411,221.71047377979394,Education,14,Yes,9.0,13.0,8.0,19.0
10,41698.391246737665,7120.718679202047,902.0152505153821,52314.3859590908,53216.40120960616,-15400.995568284963,50980.9965360289,54489.07121763507,"CLT, Glulam and Steel Column Hybrid",169159529.8739,266760.0,345201449.99131817,1184.1167091175566,195.55073191312962,Education,14,Yes,9.0,13.0,8.0,19.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,245700.0,0.0,0.0,,Healthcare,20,Yes,9.0,13.0,5.0,20.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,245700.0,0.0,0.0,,Healthcare,20,Yes,9.0,13.0,5.0,20.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,245700.0,0.0,0.0,,Healthcare,20,Yes,9.0,13.0,5.0,20.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,245700.0,0.0,0.0,,Healthcare,20,Yes,9.0,13.0,5.0,20.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,245700.0,0.0,0.0,,Healthcare,20,Yes,9.0,13.0,5.0,20.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,245700.0,0.0,0.0,,Healthcare,20,Yes,9.0,13.0,5.0,20.0
6,410.63529386880003,28.442271436800002,0.8945983187856003,2.31093455424,3.2055328730256,0.0,462.5185695090673,465.72410238209284,Non-Composite Rolled Steel with PCC Planks,7493444.5901,245700.0,177764.19648,0.0,,Healthcare,20,Yes,9.0,13.0,5.0,20.0
7,74547.98703399097,5381.256316905749,1552.6791960201922,4012.2683912369994,5564.947587257191,-7434.549466579625,83058.7984679777,88623.74605523491,Composite Rolled Steel with Metal Decking,190696841.3349,245700.0,437935520.92084193,1334.8778893444032,343.4826062569073,Healthcare,20,Yes,9.0,13.0,5.0,20.0
8,83957.05013081359,6430.5824119948875,1653.9134366283283,4274.0760968413,5927.98953346963,-9498.170806978342,93757.27669289173,99685.26622636136,Composite Cell Beams with Metal Decking,230981745.2245,245700.0,458647272.44580245,1616.8722165714212,388.17317423468927,Healthcare,20,Yes,9.0,13.0,5.0,20.0
9,70376.74859638028,8658.173537564382,1315.087482625108,34867.357067174635,36182.444549799744,-16503.23379411033,81961.82199785489,86848.85370361792,Steel Frame with CLT Slabs,220505862.3329,245700.0,385148882.44321406,1543.5410363304193,339.8671674163017,Healthcare,20,Yes,9.0,13.0,5.0,20.0
10,66292.2931274398,8298.117765488825,1535.9517469555094,55647.3188202423,57183.27056719781,-15693.235444854101,78047.62888557494,83836.57945277274,"CLT, Glulam and Steel Column Hybrid",211500290.619,245700.0,432281386.6664853,1480.502034332701,323.67981652384066,Healthcare,20,Yes,9.0,13.0,5.0,20.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,34320.0,0.0,0.0,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,34320.0,0.0,0.0,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,34320.0,0.0,0.0,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,90420,34320.0,0.0,0.0,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,34320.0,0.0,0.0,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,34320.0,0.0,0.0,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,34320.0,,,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,34320.0,,,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,34320.0,,,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
9,17808.19880337268,1483.3526815138473,414.7967691229638,4677.524471998178,5092.32124112114,-1672.7352185082248,20155.507508644536,21661.896028053143,Steel Frame with CLT Slabs,44828293.1249,34320.0,100011676.90976338,313.79805187413655,596.4249871946,Healthcare,25,Yes,11.0,12.0,5.0,2.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,34320.0,,,,Healthcare,25,Yes,11.0,12.0,5.0,2.0
0,75413.81514353663,3203.2410401794045,2156.640515237353,5571.275316117401,7727.915831354754,8642.879260133244,83165.08260516715,90892.99843652191,RC Flat Slab,121289839.9642,259200.0,528682220.4352834,849.0288797496419,324.1285165313148,Office,29,Yes,8.0,9.0,12.0,10.0
1,62009.361132973754,2668.9135953304294,1813.9995041480151,4686.161924331731,6500.161428479746,6494.1869793921405,68425.11700444661,74925.27843292635,PT RC Flat Slab,126924340.38,259200.0,451234345.5555105,888.470382660145,267.41353158606006,Office,29,Yes,8.0,9.0,12.0,10.0
2,62297.882161991714,2700.662287242051,1766.313160084998,4562.978124467005,6329.291284552004,7417.072661744734,68753.09360317115,75082.38488772318,RC Rib Slab,123906005.7062,259200.0,442507361.3033899,867.3420399432537,268.59735973423767,Office,29,Yes,8.0,9.0,12.0,10.0
3,63574.31068967767,2762.164059749593,1757.5594020118956,4540.365336598088,6297.924738609983,8280.51729099945,70160.14771985488,76458.07245846486,Two-way RC Slab,108471382.5809,259200.0,441207503.23866725,759.2996780665079,273.60897915864734,Office,29,Yes,8.0,9.0,12.0,10.0
4,67375.42141481026,2869.751266568929,1936.2125283559399,5001.863725564321,6938.076253920261,7592.413435209496,74310.15416070663,81248.23041462693,One-Way Spanning RC,116973806.1982,259200.0,475929672.8909745,818.8166433875961,289.8494243985117,Office,29,Yes,8.0,9.0,12.0,10.0
5,62963.580646614995,2653.9480138811823,1821.011340973423,4704.2749653114215,6525.2863062848455,6198.962857348049,68804.40583682283,75329.6921431077,Precast Hollowcore with In-situ RC Beams,113835600.2317,259200.0,452917472.91386366,796.8492016218007,268.52336048782655,Office,29,Yes,8.0,9.0,12.0,10.0
6,61249.25700120708,4332.407220277319,1442.1458459516948,3726.3314814846026,5168.477327436298,-3385.1578327886727,67852.0790188759,73020.55634631221,Non-Composite Rolled Steel with PCC Planks,169348365.4735,259200.0,372757365.7599306,1185.4385583146911,266.34844744286494,Office,29,Yes,8.0,9.0,12.0,10.0
7,63922.658515038456,4547.675581812114,1258.5321981281134,3252.263365801947,4510.795563930062,-7564.54275053587,71030.02329382881,75540.8188577589,Composite Rolled Steel with Metal Decking,170121874.3525,259200.0,336235837.17178,1190.853120467406,278.6299244378712,Office,29,Yes,8.0,9.0,12.0,10.0
8,68719.02041387217,5202.752547857885,1278.8918884249413,3305.059760922132,4583.951649347075,-9089.475830351848,76547.55108260487,81131.50273195196,Composite Cell Beams with Metal Decking,195466773.4287,259200.0,340251049.71101797,1368.2674140010122,300.60115160727577,Office,29,Yes,8.0,9.0,12.0,10.0
9,47099.33631194794,6213.789279826739,875.8574518687308,29641.27847061646,30517.13592248518,-12571.028115889965,55319.38622534572,58609.512973519,Steel Frame with CLT Slabs,156799552.5623,259200.0,255999645.7284378,1097.5968679360255,217.6581137858092,Office,29,Yes,8.0,9.0,12.0,10.0
