,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
1,5878.67842687895,434.47479831274325,180.43415234213853,466.223696648501,646.6578489906395,573.8825906415957,6670.244664120515,7316.902513111153,PT RC Flat Slab,15444714.7535,29106.0,77597963.1155163,108.1130032744622,232.88523560073446,Healthcare,5,Yes,7.0,7.0,9.0,11.0
2,6053.2976817179615,442.6923580810416,178.9477989652236,462.38413501911305,641.3319339843368,696.6026180897011,6862.487794701266,7503.819728685601,RC Rib Slab,15179628.704,29106.0,77308854.42278287,106.25740092810949,239.42641364768002,Healthcare,5,Yes,7.0,7.0,9.0,11.0
3,5944.983078667101,439.2048393920876,173.41908716854542,448.1023161702673,621.5214033388128,723.1823113187933,6743.733607899798,7365.25501123861,Two-way RC Slab,13213365.7466,29106.0,76127320.86277992,92.49356022651907,234.8734682926653,Healthcare,5,Yes,7.0,7.0,9.0,11.0
4,6292.259294203446,450.29364795936976,188.2395509191866,486.3866735986501,674.6262245178366,684.2230332194843,7123.884889994049,7798.511114511884,One-Way Spanning RC,14120467.6627,29106.0,79148961.34245084,98.84327363862116,248.15255148878825,Healthcare,5,Yes,7.0,7.0,9.0,11.0
5,6354.853218554769,445.8103397227028,192.5005288978668,497.3936708610132,689.8941997588801,581.72000419559,7126.761692556579,7816.655892315459,Precast Hollowcore with In-situ RC Beams,14586131.0778,29106.0,79912721.32946396,102.10291754432485,248.3633824675635,Healthcare,5,Yes,7.0,7.0,9.0,11.0
6,5624.514215415559,497.9537640592805,158.28002285714246,409.02728205174003,567.3073049088824,78.76793175778627,6380.935580172582,6948.242885081465,Non-Composite Rolled Steel with PCC Planks,16881848.6993,29106.0,73105910.4753985,118.1729408950605,223.29102319341862,Healthcare,5,Yes,7.0,7.0,9.0,11.0
7,6426.977443596153,558.7790696710862,151.6020451810294,391.80959972555127,543.4116449065805,-389.8794286958193,7282.855447015618,7826.267091922197,Composite Rolled Steel with Metal Decking,18011164.1729,29106.0,71758585.29998946,126.0781492106466,254.55004453467546,Healthcare,5,Yes,7.0,7.0,9.0,11.0
8,6499.576462125133,571.0472355854495,150.92155634065315,390.0558034759482,540.9773598166013,-414.2123811479067,7367.572627980291,7908.5499877968905,Composite Cell Beams with Metal Decking,18728464.2372,29106.0,71617435.69433898,131.09924966066038,257.6331985721484,Healthcare,5,Yes,7.0,7.0,9.0,11.0
9,5153.091620113925,758.5488765106203,119.16553501178986,2958.2621057525203,3077.427640764309,-939.6329589348179,6165.602808171944,6607.369898477541,Steel Frame with CLT Slabs,18169641.156,29106.0,65306768.473553255,127.18748809176819,216.2025113812861,Healthcare,5,Yes,7.0,7.0,9.0,11.0
10,4785.868649481329,788.5898720136369,120.72277890652514,4508.17689432322,4628.899673229745,-1123.7338578229326,5839.942966971163,6295.768504200909,"CLT, Glulam and Steel Column Hybrid",19454681.7542,29106.0,65623360.79592873,136.18277227971248,205.32281107850187,Healthcare,5,Yes,7.0,7.0,9.0,11.0
0,34139.39458185636,1777.2739268880277,1000.0858147589057,2583.718367941778,3583.8041827006823,3701.855608095585,37980.401655807626,41564.20583850833,RC Flat Slab,55114807.9455,112000.0,304308397.9574126,385.8036556182587,342.5554045663025,Healthcare,9,Yes,10.0,10.0,8.0,14.0
1,25746.946742247197,1463.5326506039394,775.0908575281894,2002.5093378375925,2777.6001953657824,2523.2576719303293,28770.782399345968,31548.38259471176,PT RC Flat Slab,57520086.2059,112000.0,257025136.7143949,402.6406034414687,260.4769910963164,Healthcare,9,Yes,10.0,10.0,8.0,14.0
2,27515.297235351572,1535.548216176114,798.6617053371929,2063.397767349176,2862.059472686369,3151.1112014645246,30713.09568307341,33575.15515575979,RC Rib Slab,54957070.4158,112000.0,261951639.12565997,384.69949291072965,277.6588854998584,Healthcare,9,Yes,10.0,10.0,8.0,14.0
3,28815.20978651408,1596.8675074503408,786.8368570735987,2032.8517112286152,2819.688568302214,4076.7725574270185,32144.219006433173,34963.907574735385,Two-way RC Slab,52242295.1327,112000.0,259630815.89549685,365.69606592888437,290.26709886037554,Healthcare,9,Yes,10.0,10.0,8.0,14.0
4,32018.471247339356,1704.5973535742537,939.0906934689498,2426.1552130944006,3365.2459065633493,3469.8334357282956,35658.85959190642,39024.105498469784,One-Way Spanning RC,54504155.8641,112000.0,292534589.22179925,381.5290910485451,321.7891846692407,Healthcare,9,Yes,10.0,10.0,8.0,14.0
5,25931.144724553506,1442.9363169998937,772.8657853557826,1996.7615110633676,2769.6272964191508,2284.06592639438,28623.08373387588,31392.71103029503,Precast Hollowcore with In-situ RC Beams,48850398.7887,112000.0,256600979.67953923,341.9527915211561,258.61639754818776,Healthcare,9,Yes,10.0,10.0,8.0,14.0
6,27198.983791946554,2097.016958039132,695.848065896894,1798.0659447548628,2493.9140106517575,-850.354959711817,30330.369233744983,32824.28324439674,Non-Composite Rolled Steel with PCC Planks,69875770,112000.0,241446337.45820752,489.1303899999358,275.1741037834368,Healthcare,9,Yes,10.0,10.0,8.0,14.0
7,25080.859021650453,2084.597174230863,520.1203279892436,1344.2265447056907,1864.346872694934,-2692.0419347666566,28201.934104720942,30066.280977415874,Composite Rolled Steel with Metal Decking,68971129.0298,112000.0,205403139.14814416,482.7979032088961,256.1136786422307,Healthcare,9,Yes,10.0,10.0,8.0,14.0
8,27170.88218384065,2362.564575839342,530.8621282730717,1372.059999437887,1902.9221277109596,-3328.251696004946,30602.405193231745,32505.3273209427,Composite Cell Beams with Metal Decking,80498163.1882,112000.0,207561128.2559843,563.4871423174716,278.266895853118,Healthcare,9,Yes,10.0,10.0,8.0,14.0
9,21466.445940242575,3122.4102418419857,401.49530340634084,12051.852973874295,12453.348277280633,-5523.540766505988,25478.268644653697,26978.2224265215,Steel Frame with CLT Slabs,74467891.1625,112000.0,181221800.5309096,521.2752381373947,232.1387846677776,Healthcare,9,Yes,10.0,10.0,8.0,14.0
10,18222.063894913583,3115.016939618104,414.82205034413107,21536.540715014988,21951.362765359117,-6091.0527805216,22304.318093081893,23903.789914441015,"CLT, Glulam and Steel Column Hybrid",84738031.6763,112000.0,183969442.4439193,593.1662217340198,204.4418242394278,Healthcare,9,Yes,10.0,10.0,8.0,14.0
0,5159.728121469651,372.7529196109617,154.53568155754016,399.303146247315,553.838827804855,560.9757127501622,5845.2205880388365,6399.059415843691,RC Flat Slab,11145384.8053,24576.0,65565147.73532626,78.01769363740279,241.01718268539386,Residential,5,Yes,8.0,8.0,8.0,8.0
1,4644.41026127693,353.49727924463514,143.30492397087704,370.29175059373915,513.596674564616,447.45861086981995,5280.182885489917,5793.779560054533,PT RC Flat Slab,12150826.4721,24576.0,63329860.63141675,85.05578530496787,218.31212039367207,Residential,5,Yes,8.0,8.0,8.0,8.0
2,4859.4875888268325,362.2946481194701,145.67347344982295,376.4102092576828,522.0836827075057,531.755007518565,5516.370696933755,6038.454379641263,RC Rib Slab,11997982.2576,24576.0,63807793.86668131,83.98587580292389,227.87909231513183,Residential,5,Yes,8.0,8.0,8.0,8.0
3,4734.479630037251,358.48937077863775,140.2136766012765,362.30641213277386,502.52008873405026,547.7679154294078,5379.693488807839,5882.213577541889,Two-way RC Slab,10358448.2793,24576.0,62722886.39553447,72.50913795490402,221.8506928207496,Residential,5,Yes,8.0,8.0,8.0,8.0
4,5129.828851837581,370.957402646166,155.98061937044568,403.0357228131911,559.0163421836368,521.0099045050849,5812.121413675904,6371.13775585954,One-Way Spanning RC,11180485.8885,24576.0,65848627.72522077,78.26340121950061,239.68037169984552,Residential,5,Yes,8.0,8.0,8.0,8.0
5,4947.820716998955,359.8512563145605,151.04970395959776,390.2981370524314,541.3478410120292,437.0182714397573,5557.894770801553,6099.242611813583,Precast Hollowcore with In-situ RC Beams,11574742.8207,24576.0,64868813.43593156,81.02319974504364,229.44815960882963,Residential,5,Yes,8.0,8.0,8.0,8.0
6,4803.408229847214,427.16799131560776,133.44940182123557,344.8632971019678,478.3126989232033,30.424138492839802,5438.433052137435,5916.745751060638,Non-Composite Rolled Steel with PCC Planks,13927776.6792,24576.0,61388390.88504904,97.49443675433052,225.25746618211937,Residential,5,Yes,8.0,8.0,8.0,8.0
7,5035.94306427161,441.39702361545733,119.73128400863425,309.4448517342544,429.1761357428888,-293.4099008023662,5711.492446413591,6140.668582156481,Composite Rolled Steel with Metal Decking,14018484.2889,24576.0,58659700.59211978,98.12939002222824,236.39411769351477,Residential,5,Yes,8.0,8.0,8.0,8.0
8,5428.548538802995,494.7130568739851,121.50617509037434,314.0462727269417,435.552447817316,-416.9861697054116,6162.955476505997,6598.507924323313,Composite Cell Beams with Metal Decking,16039585.7149,24576.0,59013656.05309571,112.27710000395527,255.33986720825,Residential,5,Yes,8.0,8.0,8.0,8.0
9,3772.399457315743,586.6563486127375,90.95538226257858,2472.868163133388,2563.823545395966,-708.5213257566894,4552.922207678246,4891.294173053826,Steel Frame with CLT Slabs,13224289.8988,24576.0,52861975.13007562,92.57002929144927,189.02556302773826,Residential,5,Yes,8.0,8.0,8.0,8.0
10,3624.0983698363502,615.7151413532035,92.87198348665706,3501.8382952258585,3594.710278712515,-851.5204866267437,4443.318391047529,4794.176893760044,"CLT, Glulam and Steel Column Hybrid",15544002.2711,24576.0,53245140.8646567,108.80801589750986,185.22649767842768,Residential,5,Yes,8.0,8.0,8.0,8.0
0,2836.3113735178317,203.2715926618477,85.77135598212321,221.621962157296,307.3933181394192,294.1954731846263,3211.6341872367116,3519.0275053761306,RC Flat Slab,6228931.8545,11025.0,35963679.94011663,43.60252298176361,295.2595655526962,Healthcare,4,Yes,7.0,7.0,9.0,5.0
1,2617.6567127039134,195.0726389444664,81.0701803073247,209.47784218265508,290.54802248997976,245.00766286902694,2971.8654113185385,3262.413433808518,PT RC Flat Slab,6706153.3423,11025.0,35026395.76422682,46.94307339592428,273.8148285455295,Healthcare,4,Yes,7.0,7.0,9.0,5.0
2,2691.0257828946246,198.43356135222723,80.79854371582248,208.77614805656884,289.5746917723913,290.95224204664953,3052.6087452912843,3342.183437063676,RC Rib Slab,6630459.966,11025.0,34978661.494824275,46.41321976187678,281.09042766922096,Healthcare,4,Yes,7.0,7.0,9.0,5.0
3,2624.184422324271,196.41532465819824,77.59237188850727,200.49393568595832,278.0863075744656,304.0810226264482,2979.4946199103174,3257.580927484783,Two-way RC Slab,6056746.6078,11025.0,34327696.67591351,42.39722625455245,274.0944985183556,Healthcare,4,Yes,7.0,7.0,9.0,5.0
4,2772.967250135821,201.00299281231744,84.033211796672,217.1319722097817,301.16518400645367,285.93555964388577,3142.2147794175576,3443.3799634240117,One-Way Spanning RC,6237318.0715,11025.0,35615174.99708271,43.66122650020375,288.96834520796017,Healthcare,4,Yes,7.0,7.0,9.0,5.0
5,2806.706661207253,200.08003647051902,85.71536363892879,221.47732222455338,307.1926858634822,252.7763670003648,3155.5767432000007,3462.769429063483,Precast Hollowcore with In-situ RC Beams,6539382.1118,11025.0,35968852.87401293,45.77567478264786,290.3721014043219,Healthcare,4,Yes,7.0,7.0,9.0,5.0
6,2530.9199308377447,217.72449176909504,73.01861658038659,188.69033997079316,261.70895655117977,75.43046832198652,2872.6203006798996,3134.3292572310793,Non-Composite Rolled Steel with PCC Planks,7355518.3907,11025.0,33425441.536214862,51.488628734708236,265.2252997201458,Healthcare,4,Yes,7.0,7.0,9.0,5.0
7,2823.4971259643653,239.93040036208862,70.56607812671243,182.36689500048732,252.93297312719977,-94.19566155208169,3201.4898003763637,3454.422773503564,Composite Rolled Steel with Metal Decking,7785457.46,11025.0,32939022.69234518,54.498202219688004,295.32770998603644,Healthcare,4,Yes,7.0,7.0,9.0,5.0
8,2845.1056928531,244.21656947147116,70.19590849015724,181.41214168192457,251.6080501720818,-103.7370216118765,3227.043401610116,3478.6514517821975,Composite Cell Beams with Metal Decking,8034048.2106,11025.0,32863598.478002667,56.238337474506025,297.80333234327634,Healthcare,4,Yes,7.0,7.0,9.0,5.0
9,2354.737817173738,311.45972646935525,59.23140754003898,1116.811591390842,1176.0429989308807,-302.2696664133847,2788.4799887260215,3006.100969308279,Steel Frame with CLT Slabs,7828882.0422,11025.0,30600876.61369219,54.802174295610776,257.8940737434587,Healthcare,4,Yes,7.0,7.0,9.0,5.0
10,2231.6325759898145,322.7521824662282,60.13302963708852,1681.2832523451846,1741.416281982273,-368.26580500913667,2681.491447123933,2905.426225106206,"CLT, Glulam and Steel Column Hybrid",8209915.6845,11025.0,30788479.63869098,57.469409791279794,248.4318237564819,Healthcare,4,Yes,7.0,7.0,9.0,5.0
0,4402.073740244823,175.46228297779416,131.80122205820456,340.562548310251,472.36377036845556,481.7083766135092,4844.356364646432,5316.720135014888,RC Flat Slab,7975247.3482,21600.0,29118007.174183026,55.826731437667796,226.86032852241203,Residential,6,No,9.0,10.0,8.0,5.0
1,3494.3948092600294,141.8789123270015,109.58171178248915,283.1649062666742,392.74661804916326,320.5704991128192,3849.0122626358,4241.7588806849635,PT RC Flat Slab,8785036.719,21600.0,24614892.930887423,61.495257032659595,181.04201479946573,Residential,6,No,9.0,10.0,8.0,5.0
2,3444.531550117838,141.59989575849048,103.01119771965699,266.191894281216,369.2030920008731,396.89429726278956,3794.97227348866,4164.175365489533,RC Rib Slab,8236106.1929,21600.0,23282227.083029322,57.65274335049804,178.36226929810917,Residential,6,No,9.0,10.0,8.0,5.0
3,3616.9362335655214,149.37980872146696,102.56017979079593,265.0268206448138,367.5870004356097,501.87443103449334,3984.6199729946356,4352.206973430245,Two-way RC Slab,7261974.9034,21600.0,23196247.318478975,50.83382432382983,186.8265646906697,Residential,6,No,9.0,10.0,8.0,5.0
4,3950.771459343652,159.1903273415432,120.24577430164861,310.7124100419494,430.95818434359796,409.674598650549,4349.804435807796,4780.762620151394,One-Way Spanning RC,7747768.992,21600.0,26828084.89384085,54.23438294400917,203.8906860533243,Residential,6,No,9.0,10.0,8.0,5.0
5,3373.8725501399977,133.68877322806566,104.19746678564005,269.25627537565805,373.45374216129807,275.4350216013818,3659.7672103960517,4033.2209525573508,Precast Hollowcore with In-situ RC Beams,7704181.9108,21600.0,23602961.549715407,53.929273375393926,171.93039276719657,Residential,6,No,9.0,10.0,8.0,5.0
6,3337.295776603729,220.78903207140368,85.53353407629527,221.08083967223382,306.6143737485291,-196.71728919241832,3661.2873458623967,3967.901719610926,Non-Composite Rolled Steel with PCC Planks,10608304.9883,21600.0,19836677.151922014,74.25813491833162,172.94192040651518,Residential,6,No,9.0,10.0,8.0,5.0
7,3347.6770896406547,220.64657297398023,65.66315030208128,169.76787472264982,235.4310250247311,-520.5965660864287,3693.64575380721,3929.0767788319417,Composite Rolled Steel with Metal Decking,10262745.4824,21600.0,15813463.61663291,71.83921837672158,174.3280079714783,Residential,6,No,9.0,10.0,8.0,5.0
8,3609.7850363679877,255.17301208936854,66.89251641625813,172.95413721975024,239.8466536360083,-594.3807881151474,3994.452936402086,4234.299590038094,Composite Cell Beams with Metal Decking,11705481.5622,21600.0,16058560.731794477,81.93837093547765,188.72181978414645,Residential,6,No,9.0,10.0,8.0,5.0
9,2358.231215642248,434.27293754887324,40.11652215341576,2827.0181850986814,2867.1347072520985,-1122.7747499961329,2887.946441778054,3046.8242682962073,Steel Frame with CLT Slabs,10517660.6195,21600.0,10763266.743653078,73.62362433640556,137.10972528307684,Residential,6,No,9.0,10.0,8.0,5.0
10,1943.1587166759473,412.5690568675457,40.69315798775375,3667.238866471827,3707.9320244595806,-1121.3275560671623,2456.024556438032,2621.5565808976135,"CLT, Glulam and Steel Column Hybrid",12746451.9728,21600.0,10882808.782942358,89.22516380984035,117.83563519666077,Residential,6,No,9.0,10.0,8.0,5.0
0,6844.422278068424,553.3514110566778,210.55145324028115,544.0653202042596,754.6167734445409,680.2241379323949,7813.697581858726,8568.314355303264,RC Flat Slab,14128652.5266,19500.0,99084952.17755654,98.9005676859702,405.7742640792152,Education,2,Yes,10.0,10.0,5.0,13.0
1,6181.44554221162,528.6373890818958,194.33042185548143,502.16300366130946,696.493425516791,562.395525309525,7086.506434761024,7782.999860277814,PT RC Flat Slab,14607221.9502,19500.0,95763341.7071861,102.25055365158957,368.65420453398013,Education,2,Yes,10.0,10.0,5.0,13.0
2,6329.556826530182,534.7593459759739,195.6742709924258,505.6344470354329,701.3087180278588,625.0186292378085,7249.16924826102,7950.477966288878,RC Rib Slab,14250801.6356,19500.0,96030375.8128879,99.75561144934103,376.86794152360824,Education,2,Yes,10.0,10.0,5.0,13.0
3,6425.5380951813595,540.1920663292883,193.62959397598055,500.3526186770052,693.9822126529858,712.0190456516714,7355.540849257469,8049.523061910454,Two-way RC Slab,13783646.8316,19500.0,95726923.52561295,96.48552782091444,382.1551988245325,Education,2,Yes,10.0,10.0,5.0,13.0
4,6686.0839080128035,547.3241802126272,207.54703180445725,536.3042712890662,743.8513030935236,638.2376242532666,7640.048767881483,8383.900070975005,One-Way Spanning RC,14046483.7776,19500.0,98492435.26500227,98.32538644351986,396.83970022179506,Education,2,Yes,10.0,10.0,5.0,13.0
5,6129.682238869635,524.3692142725558,191.81453803800255,495.6639495873452,687.4784876253477,530.4630423676391,6991.070954969019,7678.549442594366,Precast Hollowcore with In-situ RC Beams,13786182.0449,19500.0,95366256.67256218,96.50327431460978,363.4653450914681,Education,2,Yes,10.0,10.0,5.0,13.0
6,6303.9817805222,578.2119467276004,188.02466850287564,485.8942647119056,673.9189332147813,277.8956590284557,7200.712900346683,7874.631833561463,Non-Composite Rolled Steel with PCC Planks,15485465.0865,19500.0,94623716.15168032,108.39825560553882,374.82621312575503,Education,2,Yes,10.0,10.0,5.0,13.0
7,6056.946788843479,584.781509674988,164.0987751986669,424.10531588990585,588.2040910885728,7.630934288596919,6958.28200265938,7546.486093747952,Composite Rolled Steel with Metal Decking,15710419.2983,19500.0,89518265.65419883,109.97293508805475,362.47461219217615,Education,2,Yes,10.0,10.0,5.0,13.0
8,6262.829079695446,612.3379798511157,165.0454498849087,426.5592374422554,591.604687327164,-54.31909651892876,7194.823877261446,7786.42856458861,Composite Cell Beams with Metal Decking,16890192.902,19500.0,89707028.8505334,118.23135031376309,375.0284732089851,Education,2,Yes,10.0,10.0,5.0,13.0
9,5558.34126809209,719.8175642641627,147.40602215445804,1801.4496272384936,1948.855649392952,-375.33658730769696,6572.569859095588,7108.785345389661,Steel Frame with CLT Slabs,16585148.0826,19500.0,86063728.57531272,116.09603657828883,343.0085074704552,Education,2,Yes,10.0,10.0,5.0,13.0
10,5089.64879581971,705.7200319815879,147.4318236245812,2821.9572296885913,2969.389053313172,-408.00643354397334,6095.05481346172,6636.9486667748915,"CLT, Glulam and Steel Column Hybrid",17209425.8017,19500.0,86073252.68599609,120.46598061204766,318.74465610634707,Education,2,Yes,10.0,10.0,5.0,13.0
0,11708.782618123623,677.710625028278,343.73667461966363,888.0860570257787,1231.8227316454418,1297.1296998580954,13094.593839711846,14326.416571357291,RC Flat Slab,23654325.3056,60984.0,116751375.07584797,165.58027713906228,217.43693619393463,Residential,10,Yes,7.0,8.0,9.0,11.0
1,10321.197811845754,624.788218390904,313.10622460742377,808.9611985738924,1122.0674231813161,997.6682653101003,11571.988859885221,12694.056283066539,PT RC Flat Slab,25679899.6362,60984.0,110430471.66164736,179.75929745345525,192.70215396396884,Residential,10,Yes,7.0,8.0,9.0,11.0
2,10254.635575436294,627.5118427393973,299.17671425304593,772.9783601025734,1072.1550743556195,1181.6823321047225,11502.053615801507,12574.208690157127,RC Rib Slab,25462200.3556,60984.0,107902905.04670468,178.23540248891675,191.53038531894308,Residential,10,Yes,7.0,8.0,9.0,11.0
3,10264.357339649923,630.1322005566212,292.42039713849044,755.5253799755551,1047.9457771140455,1294.7649164320478,11513.763396715085,12561.709173829131,Two-way RC Slab,21347254.2915,60984.0,106572347.31875007,149.4307800407131,191.25006848937096,Residential,10,Yes,7.0,8.0,9.0,11.0
4,10681.236190652284,640.1122963696796,315.40553268619857,814.9007922200072,1130.3063249062056,1165.2986468134256,11967.67488085652,13097.981205762726,One-Way Spanning RC,22814919.6278,60984.0,110913257.05856091,159.7044373946087,198.86165745525267,Residential,10,Yes,7.0,8.0,9.0,11.0
5,11504.714608568243,656.7558837973947,341.5357486030796,882.4006048219845,1223.936353425064,1056.018502575218,12722.042577603186,13945.978931028252,Precast Hollowcore with In-situ RC Beams,25134266.9024,60984.0,116288592.84328139,175.93986831695568,211.49781001443236,Residential,10,Yes,7.0,8.0,9.0,11.0
6,10570.828118454,819.6136549530617,280.1423312211375,723.8908892047473,1004.0332204258849,-136.6321203920207,11803.937075697915,12807.970296123804,Non-Composite Rolled Steel with PCC Planks,31028583.014,60984.0,104171337.18418077,217.20008109810112,197.11952572471495,Residential,10,Yes,7.0,8.0,9.0,11.0
7,11271.954684480552,893.259528757614,236.22117549180544,610.497942624635,846.7191181164407,-1154.9036594486272,12637.711208218005,13484.430326334448,Composite Rolled Steel with Metal Decking,32418666.5299,60984.0,94796413.22941795,226.93066570910395,210.9510998610637,Residential,10,Yes,7.0,8.0,9.0,11.0
8,11452.635996235624,919.2181617570214,235.62866825006083,608.9755287876991,844.6041970377602,-1195.847275587951,12846.0867618195,13690.690958857263,Composite Cell Beams with Metal Decking,33898685.1259,60984.0,94669189.7938315,237.29079588111028,214.5378715351668,Residential,10,Yes,7.0,8.0,9.0,11.0
9,7756.412955712104,1267.8866966139449,159.74607563835107,6470.619954283612,6630.366029921961,-2232.8519141475895,9388.965460154312,9994.964517599215,Steel Frame with CLT Slabs,29175985.1083,60984.0,79379996.48335502,204.23189575835272,157.30679122249546,Residential,10,Yes,7.0,8.0,9.0,11.0
10,7354.838683287382,1357.6168515583659,163.9363453881308,9266.756285154957,9430.692630543086,-2654.681785948981,9101.386072466119,9737.686943009207,"CLT, Glulam and Steel Column Hybrid",29434739.0568,60984.0,80225186.65341565,206.04317339764876,152.62083900471876,Residential,10,Yes,7.0,8.0,9.0,11.0
0,2562.514713261825,178.70329234901448,78.58847149552024,203.05898195518517,281.64745345070537,245.97867697539434,2896.8401919142907,3178.487645364996,RC Flat Slab,5262349.4206,9450.0,31882418.019135628,36.83644594441276,310.4419722601803,Office,4,Yes,7.0,9.0,5.0,6.0
1,2314.9670346940934,169.6750366907831,72.51867803275498,187.37943600069968,259.89811403345465,202.19066767303386,2625.5130181852364,2885.4111322186923,PT RC Flat Slab,5558475.9366,9450.0,30676299.099559817,38.9093315561139,281.9494549990847,Office,4,Yes,7.0,9.0,5.0,6.0
2,2240.8883675321645,167.70164447668,68.5119814823334,177.02930084809543,245.54128233042886,223.95916923384468,2544.6672322590325,2790.208514589462,RC Rib Slab,5411369.5173,9450.0,29887417.42585914,37.87958662124232,273.2853776592884,Office,4,Yes,7.0,9.0,5.0,6.0
3,2340.827175753165,171.8300444009836,69.42643803585067,179.3915333758102,248.81797141166092,266.0920143412233,2654.4236669573434,2903.2416383690042,Two-way RC Slab,5075556.6137,9450.0,30069127.62029874,35.528896296182644,284.65106489455303,Office,4,Yes,7.0,9.0,5.0,6.0
4,2338.919095416929,171.00906883745336,71.76643564220475,185.43623658149386,257.2026722236986,227.7543744302002,2651.994360237927,2909.1970324616263,One-Way Spanning RC,5181220.4114,9450.0,30534104.78996671,36.26854287956311,284.4722648801577,Office,4,Yes,7.0,9.0,5.0,6.0
5,2381.205571959309,170.56593092543335,73.57452631595042,190.1069129369224,263.6814392528728,201.08382428852264,2677.965620261225,2941.6470595140977,Precast Hollowcore with In-situ RC Beams,5346885.671,9450.0,30886105.0177308,37.428199696840856,287.3432613712239,Office,4,Yes,7.0,9.0,5.0,6.0
6,2259.7894749681345,188.55369271939958,66.1063330758834,170.824355232626,236.93068830850945,63.67534271725199,2556.842903710357,2793.7735920188666,Non-Composite Rolled Steel with PCC Planks,6077756.8648,9450.0,29405919.421564035,42.544298053928884,275.06742875812546,Office,4,Yes,7.0,9.0,5.0,6.0
